Begin,End,Label,Type,Speaker
0.3,0.9,spyrjandi,words,013288
0.9,1.22,bætir,words,013288
1.22,1.51,við,words,013288
1.91,2.13,hvaða,words,013288
2.13,2.9,dýrategundum,words,013288
2.9,3.11,hefur,words,013288
3.11,3.48,maðurinn,words,013288
3.48,3.97,útrýmt,words,013288
3.97,4.11,og,words,013288
4.11,4.43,hverjar,words,013288
4.43,4.68,hafa,words,013288
4.68,4.93,bara,words,013288
4.93,5.62,bókstaflega,words,013288
5.62,5.95,dáið,words,013288
5.95,6.36,út,words,013288
0.3,0.47,s,phones,013288
0.47,0.53,p,phones,013288
0.53,0.61,ɪ,phones,013288
0.61,0.62,r,phones,013288
0.62,0.71,j,phones,013288
0.71,0.74,a,phones,013288
0.74,0.77,n,phones,013288
0.77,0.82,t,phones,013288
0.82,0.9,ɪ,phones,013288
0.9,0.94,p,phones,013288
0.94,1.07,aiː,phones,013288
1.07,1.16,t,phones,013288
1.16,1.19,ɪ,phones,013288
1.19,1.22,r,phones,013288
1.22,1.24,v,phones,013288
1.24,1.5,ɪː,phones,013288
1.5,1.51,ð,phones,013288
1.91,1.97,k,phones,013288
1.97,1.99,v,phones,013288
1.99,2.04,aː,phones,013288
2.04,2.05,ð,phones,013288
2.05,2.13,a,phones,013288
2.13,2.19,t,phones,013288
2.19,2.32,iː,phones,013288
2.32,2.33,r,phones,013288
2.33,2.45,a,phones,013288
2.45,2.52,t,phones,013288
2.52,2.61,ɛː,phones,013288
2.61,2.63,ɣ,phones,013288
2.63,2.66,ʏ,phones,013288
2.66,2.72,n,phones,013288
2.72,2.77,t,phones,013288
2.77,2.84,ʏ,phones,013288
2.84,2.9,m,phones,013288
2.9,2.95,h,phones,013288
2.95,3.05,ɛː,phones,013288
3.05,3.07,v,phones,013288
3.07,3.1,ʏ,phones,013288
3.1,3.11,r,phones,013288
3.11,3.18,m,phones,013288
3.18,3.3,aː,phones,013288
3.3,3.33,ð,phones,013288
3.33,3.38,ʏ,phones,013288
3.38,3.39,r,phones,013288
3.39,3.42,ɪ,phones,013288
3.42,3.48,n,phones,013288
3.48,3.61,uː,phones,013288
3.61,3.73,t,phones,013288
3.73,3.74,r,phones,013288
3.74,3.82,i,phones,013288
3.82,3.92,m̥,phones,013288
3.92,3.97,t,phones,013288
3.97,4.07,ɔː,phones,013288
4.07,4.11,ɣ,phones,013288
4.11,4.19,k,phones,013288
4.19,4.21,v,phones,013288
4.21,4.28,ɛ,phones,013288
4.28,4.29,r,phones,013288
4.29,4.37,j,phones,013288
4.37,4.4,a,phones,013288
4.4,4.43,r,phones,013288
4.43,4.48,h,phones,013288
4.48,4.54,aː,phones,013288
4.54,4.56,v,phones,013288
4.56,4.68,a,phones,013288
4.68,4.74,p,phones,013288
4.74,4.8,aː,phones,013288
4.8,4.81,r,phones,013288
4.81,4.93,a,phones,013288
4.93,4.98,p,phones,013288
4.98,5.08,ou,phones,013288
5.08,5.15,k,phones,013288
5.15,5.23,s,phones,013288
5.23,5.28,t,phones,013288
5.28,5.39,a,phones,013288
5.39,5.41,v,phones,013288
5.41,5.46,l,phones,013288
5.46,5.49,ɛ,phones,013288
5.49,5.51,ɣ,phones,013288
5.51,5.62,a,phones,013288
5.62,5.67,t,phones,013288
5.67,5.86,auː,phones,013288
5.86,5.94,ɪ,phones,013288
5.94,5.95,ð,phones,013288
5.95,6.09,uː,phones,013288
6.09,6.36,t,phones,013288
