Begin,End,Label,Type,Speaker
0.4,0.61,af,words,013705
0.61,0.8,hverju,words,013705
0.8,1.02,ertu,words,013705
1.02,1.14,ekki,words,013705
1.14,1.58,heima,words,013705
1.58,1.68,hjá,words,013705
1.68,1.95,þér,words,013705
0.4,0.53,aː,phones,013705
0.53,0.61,v,phones,013705
0.61,0.67,k,phones,013705
0.67,0.69,v,phones,013705
0.69,0.72,ɛ,phones,013705
0.72,0.73,r,phones,013705
0.73,0.77,j,phones,013705
0.77,0.8,ʏ,phones,013705
0.8,0.84,ɛ,phones,013705
0.84,0.94,r̥,phones,013705
0.94,0.99,t,phones,013705
0.99,1.02,ʏ,phones,013705
1.02,1.03,ɛ,phones,013705
1.03,1.06,h,phones,013705
1.06,1.1,c,phones,013705
1.1,1.14,ɪ,phones,013705
1.14,1.23,h,phones,013705
1.23,1.37,eiː,phones,013705
1.37,1.46,m,phones,013705
1.46,1.58,a,phones,013705
1.58,1.59,ç,phones,013705
1.59,1.68,auː,phones,013705
1.68,1.69,θ,phones,013705
1.69,1.84,j,phones,013705
1.84,1.87,ɛː,phones,013705
1.87,1.95,r,phones,013705
