Begin,End,Label,Type,Speaker
1.08,1.48,hvernig,words,013574
1.48,1.9,maður,words,013574
1.9,1.97,var,words,013574
1.97,2.33,sveinn,words,013574
2.33,2.74,björnsson,words,013574
2.74,3.38,forseti,words,013574
3.41,3.55,og,words,013574
3.55,3.68,hvað,words,013574
3.68,4.23,afrekaði,words,013574
4.23,4.49,hann,words,013574
1.08,1.16,k,phones,013574
1.16,1.18,v,phones,013574
1.18,1.25,ɛ,phones,013574
1.25,1.38,t,phones,013574
1.38,1.41,n,phones,013574
1.41,1.46,ɪ,phones,013574
1.46,1.48,ɣ,phones,013574
1.48,1.58,m,phones,013574
1.58,1.74,aː,phones,013574
1.74,1.79,ð,phones,013574
1.79,1.82,ʏ,phones,013574
1.82,1.9,r,phones,013574
1.9,1.92,v,phones,013574
1.92,1.96,aː,phones,013574
1.96,1.97,r,phones,013574
1.97,2.12,s,phones,013574
2.12,2.14,v,phones,013574
2.14,2.24,ei,phones,013574
2.24,2.3,t,phones,013574
2.3,2.33,n,phones,013574
2.33,2.37,p,phones,013574
2.37,2.41,j,phones,013574
2.41,2.45,œ,phones,013574
2.45,2.49,r̥,phones,013574
2.49,2.61,s,phones,013574
2.61,2.69,ɔ,phones,013574
2.69,2.74,n,phones,013574
2.74,2.82,f,phones,013574
2.82,2.87,ɔ,phones,013574
2.87,2.96,r̥,phones,013574
2.96,3.05,s,phones,013574
3.05,3.15,ɛ,phones,013574
3.15,3.22,t,phones,013574
3.22,3.38,ɪ,phones,013574
3.41,3.5,ɔː,phones,013574
3.5,3.55,ɣ,phones,013574
3.55,3.61,k,phones,013574
3.61,3.63,v,phones,013574
3.63,3.67,aː,phones,013574
3.67,3.68,ð,phones,013574
3.68,3.86,a,phones,013574
3.86,3.88,v,phones,013574
3.88,3.95,r,phones,013574
3.95,4.05,ɛ,phones,013574
4.05,4.11,k,phones,013574
4.11,4.14,a,phones,013574
4.14,4.17,ð,phones,013574
4.17,4.23,ɪ,phones,013574
4.23,4.32,h,phones,013574
4.32,4.38,a,phones,013574
4.38,4.49,n,phones,013574
