Begin,End,Label,Type,Speaker
1.13,1.5,frekari,words,013679
1.5,2.23,fróðleikur,words,013679
2.23,2.32,á,words,013679
2.32,3.03,vísindavefnum,words,013679
3.3,3.42,af,words,013679
3.42,3.7,hverju,words,013679
3.7,3.87,fær,words,013679
3.87,4.17,maður,words,013679
4.17,4.54,kul,words,013679
4.6,4.75,í,words,013679
4.75,5.31,tennurnar,words,013679
1.13,1.16,f,phones,013679
1.16,1.17,r,phones,013679
1.17,1.36,ɛː,phones,013679
1.36,1.4,k,phones,013679
1.4,1.44,a,phones,013679
1.44,1.45,r,phones,013679
1.45,1.5,ɪ,phones,013679
1.5,1.61,f,phones,013679
1.61,1.62,r,phones,013679
1.62,1.73,ou,phones,013679
1.73,1.78,ð,phones,013679
1.78,1.88,l,phones,013679
1.88,1.97,ei,phones,013679
1.97,2.01,k,phones,013679
2.01,2.1,ʏ,phones,013679
2.1,2.23,r,phones,013679
2.23,2.32,auː,phones,013679
2.32,2.34,v,phones,013679
2.34,2.45,iː,phones,013679
2.45,2.52,s,phones,013679
2.52,2.57,ɪ,phones,013679
2.57,2.6,n,phones,013679
2.6,2.64,t,phones,013679
2.64,2.72,a,phones,013679
2.72,2.74,v,phones,013679
2.74,2.81,ɛ,phones,013679
2.81,2.86,p,phones,013679
2.86,2.89,n,phones,013679
2.89,2.92,ʏ,phones,013679
2.92,3.03,m,phones,013679
3.3,3.39,aː,phones,013679
3.39,3.42,v,phones,013679
3.42,3.57,k,phones,013679
3.57,3.59,v,phones,013679
3.59,3.62,ɛ,phones,013679
3.62,3.63,r,phones,013679
3.63,3.66,j,phones,013679
3.66,3.7,ʏ,phones,013679
3.7,3.78,f,phones,013679
3.78,3.86,aiː,phones,013679
3.86,3.87,r,phones,013679
3.87,3.98,m,phones,013679
3.98,4.02,aː,phones,013679
4.02,4.07,ð,phones,013679
4.07,4.1,ʏ,phones,013679
4.1,4.17,r,phones,013679
4.17,4.26,kʰ,phones,013679
4.26,4.41,ʏː,phones,013679
4.41,4.54,l,phones,013679
4.6,4.75,iː,phones,013679
4.75,4.79,tʰ,phones,013679
4.79,4.84,ɛ,phones,013679
4.84,4.93,n,phones,013679
4.93,5.03,ʏ,phones,013679
5.03,5.07,t,phones,013679
5.07,5.1,n,phones,013679
5.1,5.14,a,phones,013679
5.14,5.31,r,phones,013679
