Begin,End,Label,Type,Speaker
0.63,1.08,hvaða,words,015906
1.08,2.46,goðsagnakenndi,words,015906
2.46,2.89,danski,words,015906
2.89,3.83,tónlistarmaður,words,015906
3.83,4.25,lést,words,015906
4.25,4.35,í,words,015906
4.35,4.75,fyrra,words,015906
0.63,0.72,k,phones,015906
0.72,0.74,v,phones,015906
0.74,1.04,aː,phones,015906
1.04,1.05,ð,phones,015906
1.05,1.08,a,phones,015906
1.08,2.46,spn,phones,015906
2.46,2.51,t,phones,015906
2.51,2.58,a,phones,015906
2.58,2.64,n,phones,015906
2.64,2.74,s,phones,015906
2.74,2.82,c,phones,015906
2.82,2.89,ɪ,phones,015906
2.89,2.97,tʰ,phones,015906
2.97,3.03,ou,phones,015906
3.03,3.09,n,phones,015906
3.09,3.12,l,phones,015906
3.12,3.15,ɪ,phones,015906
3.15,3.2,s,phones,015906
3.2,3.27,t,phones,015906
3.27,3.34,a,phones,015906
3.34,3.35,r,phones,015906
3.35,3.42,m,phones,015906
3.42,3.49,aː,phones,015906
3.49,3.59,ð,phones,015906
3.59,3.65,ʏ,phones,015906
3.65,3.83,r,phones,015906
3.83,3.88,l,phones,015906
3.88,3.92,j,phones,015906
3.92,3.97,ɛ,phones,015906
3.97,4.17,s,phones,015906
4.17,4.25,t,phones,015906
4.25,4.35,iː,phones,015906
4.35,4.47,f,phones,015906
4.47,4.54,ɪ,phones,015906
4.54,4.59,r,phones,015906
4.59,4.75,a,phones,015906
