Begin,End,Label,Type,Speaker
1.25,1.5,hvað,words,011925
1.5,1.79,hef,words,011925
1.79,1.98,ég,words,011925
1.98,2.21,svo,words,011925
2.21,2.45,sem,words,011925
2.45,2.84,verið,words,011925
2.87,3.01,að,words,011925
3.01,3.49,gera,words,011925
1.25,1.36,k,phones,011925
1.36,1.38,v,phones,011925
1.38,1.49,aː,phones,011925
1.49,1.5,ð,phones,011925
1.5,1.63,h,phones,011925
1.63,1.77,ɛː,phones,011925
1.77,1.79,v,phones,011925
1.79,1.85,j,phones,011925
1.85,1.96,ɛː,phones,011925
1.96,1.98,ɣ,phones,011925
1.98,2.1,s,phones,011925
2.1,2.12,v,phones,011925
2.12,2.21,ɔː,phones,011925
2.21,2.32,s,phones,011925
2.32,2.37,ɛː,phones,011925
2.37,2.45,m,phones,011925
2.45,2.47,v,phones,011925
2.47,2.63,ɛː,phones,011925
2.63,2.64,r,phones,011925
2.64,2.83,ɪ,phones,011925
2.83,2.84,ð,phones,011925
2.87,3.0,aː,phones,011925
3.0,3.01,ð,phones,011925
3.01,3.11,c,phones,011925
3.11,3.28,ɛː,phones,011925
3.28,3.29,r,phones,011925
3.29,3.49,a,phones,011925
