Begin,End,Label,Type,Speaker
0.54,0.79,hvað,words,015141
0.79,1.04,hétu,words,015141
1.04,1.88,örlaganornirnar,words,015141
1.88,1.95,í,words,015141
1.95,2.56,norrænni,words,015141
2.91,3.63,goðafræði,words,015141
0.54,0.61,k,phones,015141
0.61,0.63,v,phones,015141
0.63,0.78,aː,phones,015141
0.78,0.79,ð,phones,015141
0.79,0.8,ç,phones,015141
0.8,0.91,ɛ,phones,015141
0.91,1.0,t,phones,015141
1.0,1.04,ʏ,phones,015141
1.04,1.88,spn,phones,015141
1.88,1.95,iː,phones,015141
1.95,2.03,n,phones,015141
2.03,2.14,ɔ,phones,015141
2.14,2.19,r,phones,015141
2.19,2.24,ai,phones,015141
2.24,2.27,t,phones,015141
2.27,2.37,n,phones,015141
2.37,2.56,ɪ,phones,015141
2.91,2.99,k,phones,015141
2.99,3.06,ɔː,phones,015141
3.06,3.14,ð,phones,015141
3.14,3.19,a,phones,015141
3.19,3.29,f,phones,015141
3.29,3.3,r,phones,015141
3.3,3.39,aiː,phones,015141
3.39,3.48,ð,phones,015141
3.48,3.63,ɪ,phones,015141
