Begin,End,Label,Type,Speaker
0.75,1.28,frekara,words,017653
1.28,1.86,lesefni,words,017653
1.86,1.96,á,words,017653
1.96,2.95,vísindavefnum,words,017653
3.35,3.88,hvernig,words,017653
3.88,4.22,varð,words,017653
4.22,5.07,höfuðlúsin,words,017653
5.07,5.49,til,words,017653
0.75,0.84,f,phones,017653
0.84,0.85,r,phones,017653
0.85,1.06,ɛː,phones,017653
1.06,1.12,k,phones,017653
1.12,1.18,a,phones,017653
1.18,1.19,r,phones,017653
1.19,1.28,a,phones,017653
1.28,1.37,l,phones,017653
1.37,1.49,ɛː,phones,017653
1.49,1.6,s,phones,017653
1.6,1.69,ɛ,phones,017653
1.69,1.74,p,phones,017653
1.74,1.81,n,phones,017653
1.81,1.86,ɪ,phones,017653
1.86,1.96,auː,phones,017653
1.96,1.98,v,phones,017653
1.98,2.07,iː,phones,017653
2.07,2.22,s,phones,017653
2.22,2.25,ɪ,phones,017653
2.25,2.31,n,phones,017653
2.31,2.35,t,phones,017653
2.35,2.47,a,phones,017653
2.47,2.49,v,phones,017653
2.49,2.59,ɛ,phones,017653
2.59,2.69,p,phones,017653
2.69,2.77,n,phones,017653
2.77,2.82,ʏ,phones,017653
2.82,2.95,m,phones,017653
3.35,3.44,k,phones,017653
3.44,3.46,v,phones,017653
3.46,3.56,ɛ,phones,017653
3.56,3.7,t,phones,017653
3.7,3.75,n,phones,017653
3.75,3.81,ɪ,phones,017653
3.81,3.88,ɣ,phones,017653
3.88,3.9,v,phones,017653
3.9,4.02,a,phones,017653
4.02,4.19,r,phones,017653
4.19,4.22,ð,phones,017653
4.22,5.07,spn,phones,017653
5.07,5.16,tʰ,phones,017653
5.16,5.29,ɪː,phones,017653
5.29,5.49,l,phones,017653
