Begin,End,Label,Type,Speaker
0.25,0.47,hvað,words,013155
0.47,0.57,er,words,013155
0.57,1.3,kæfisvefn,words,013155
1.3,1.43,og,words,013155
1.43,1.61,hvað,words,013155
1.61,1.67,er,words,013155
1.67,1.78,hægt,words,013155
1.78,1.87,að,words,013155
1.87,2.21,gera,words,013155
2.21,2.31,í,words,013155
2.31,2.47,þeim,words,013155
2.47,2.98,efnum,words,013155
0.25,0.33,k,phones,013155
0.33,0.35,v,phones,013155
0.35,0.43,aː,phones,013155
0.43,0.47,ð,phones,013155
0.47,0.51,ɛː,phones,013155
0.51,0.57,r,phones,013155
0.57,1.3,spn,phones,013155
1.3,1.39,ɔː,phones,013155
1.39,1.43,ɣ,phones,013155
1.43,1.49,k,phones,013155
1.49,1.51,v,phones,013155
1.51,1.55,aː,phones,013155
1.55,1.61,ð,phones,013155
1.61,1.64,ɛː,phones,013155
1.64,1.67,r,phones,013155
1.67,1.7,h,phones,013155
1.7,1.71,ai,phones,013155
1.71,1.74,x,phones,013155
1.74,1.78,t,phones,013155
1.78,1.86,aː,phones,013155
1.86,1.87,ð,phones,013155
1.87,1.94,c,phones,013155
1.94,2.07,ɛː,phones,013155
2.07,2.08,r,phones,013155
2.08,2.21,a,phones,013155
2.21,2.31,iː,phones,013155
2.31,2.32,θ,phones,013155
2.32,2.42,eiː,phones,013155
2.42,2.47,m,phones,013155
2.47,2.56,ɛ,phones,013155
2.56,2.67,p,phones,013155
2.67,2.73,n,phones,013155
2.73,2.79,ʏ,phones,013155
2.79,2.98,m,phones,013155
