Begin,End,Label,Type,Speaker
0.41,0.7,eða,words,014795
0.7,1.05,bjóða,words,014795
1.05,1.53,vísindin,words,014795
1.53,1.78,upp,words,014795
1.78,1.82,á,words,014795
1.82,2.09,aðra,words,014795
2.09,2.67,skýringu,words,014795
0.41,0.52,ɛː,phones,014795
0.52,0.59,ð,phones,014795
0.59,0.7,a,phones,014795
0.7,0.75,p,phones,014795
0.75,0.82,j,phones,014795
0.82,0.88,ouː,phones,014795
0.88,0.98,ð,phones,014795
0.98,1.05,a,phones,014795
1.05,1.07,v,phones,014795
1.07,1.19,iː,phones,014795
1.19,1.29,s,phones,014795
1.29,1.34,ɪ,phones,014795
1.34,1.37,n,phones,014795
1.37,1.41,t,phones,014795
1.41,1.47,ɪ,phones,014795
1.47,1.53,n,phones,014795
1.53,1.64,ʏ,phones,014795
1.64,1.71,h,phones,014795
1.71,1.78,p,phones,014795
1.78,1.82,auː,phones,014795
1.82,1.95,a,phones,014795
1.95,2.04,ð,phones,014795
2.04,2.05,r,phones,014795
2.05,2.09,a,phones,014795
2.09,2.19,s,phones,014795
2.19,2.25,c,phones,014795
2.25,2.35,iː,phones,014795
2.35,2.36,r,phones,014795
2.36,2.44,i,phones,014795
2.44,2.5,ŋ,phones,014795
2.5,2.55,k,phones,014795
2.55,2.67,ʏ,phones,014795
