Begin,End,Label,Type,Speaker
0.89,1.22,hvort,words,012504
1.22,1.41,við,words,012504
1.41,1.64,sem,words,012504
1.64,2.14,tegund,words,012504
2.14,2.55,stöndum,words,012504
2.55,2.6,í,words,012504
2.6,2.94,stórri,words,012504
2.94,3.35,skuld,words,012504
3.35,3.47,við,words,012504
3.47,4.0,vistkerfið,words,012504
0.89,0.97,k,phones,012504
0.97,0.99,v,phones,012504
0.99,1.04,ɔ,phones,012504
1.04,1.13,r̥,phones,012504
1.13,1.22,t,phones,012504
1.22,1.24,v,phones,012504
1.24,1.4,ɪː,phones,012504
1.4,1.41,ð,phones,012504
1.41,1.51,s,phones,012504
1.51,1.54,ɛː,phones,012504
1.54,1.64,m,phones,012504
1.64,1.73,tʰ,phones,012504
1.73,1.88,ɛː,phones,012504
1.88,1.9,ɣ,phones,012504
1.9,2.02,ʏ,phones,012504
2.02,2.09,n,phones,012504
2.09,2.14,t,phones,012504
2.14,2.22,s,phones,012504
2.22,2.28,t,phones,012504
2.28,2.33,œ,phones,012504
2.33,2.43,n,phones,012504
2.43,2.49,t,phones,012504
2.49,2.52,ʏ,phones,012504
2.52,2.55,m,phones,012504
2.55,2.6,iː,phones,012504
2.6,2.69,s,phones,012504
2.69,2.74,t,phones,012504
2.74,2.83,ou,phones,012504
2.83,2.88,r,phones,012504
2.88,2.94,ɪ,phones,012504
2.94,3.06,s,phones,012504
3.06,3.11,k,phones,012504
3.11,3.18,ʏ,phones,012504
3.18,3.29,l,phones,012504
3.29,3.35,t,phones,012504
3.35,3.37,v,phones,012504
3.37,3.44,ɪː,phones,012504
3.44,3.47,ð,phones,012504
3.47,3.49,v,phones,012504
3.49,3.55,ɪ,phones,012504
3.55,3.66,s,phones,012504
3.66,3.73,t,phones,012504
3.73,3.81,c,phones,012504
3.81,3.84,ɛ,phones,012504
3.84,3.9,r,phones,012504
3.9,3.92,v,phones,012504
3.92,3.99,ɪ,phones,012504
3.99,4.0,ð,phones,012504
