Begin,End,Label,Type,Speaker
0.15,0.48,eru,words,015897
0.93,1.05,pabbi,words,015897
1.05,1.12,og,words,015897
1.12,1.36,mamma,words,015897
1.84,2.22,komin,words,015897
0.15,0.21,ɛː,phones,015897
0.21,0.39,r,phones,015897
0.39,0.48,ʏ,phones,015897
0.93,0.96,pʰ,phones,015897
0.96,0.99,a,phones,015897
0.99,1.02,p,phones,015897
1.02,1.05,ɪ,phones,015897
1.05,1.1,ɔː,phones,015897
1.1,1.12,ɣ,phones,015897
1.12,1.15,m,phones,015897
1.15,1.18,a,phones,015897
1.18,1.33,m,phones,015897
1.33,1.36,a,phones,015897
1.84,1.88,kʰ,phones,015897
1.88,1.91,ɔː,phones,015897
1.91,1.94,m,phones,015897
1.94,1.97,ɪ,phones,015897
1.97,2.22,n,phones,015897
