Begin,End,Label,Type,Speaker
0.68,0.9,af,words,014133
0.9,1.09,hverju,words,014133
1.09,1.22,eru,words,014133
1.22,1.92,sebrahestar,words,014133
1.92,2.05,og,words,014133
2.05,2.61,tígrisdýr,words,014133
2.61,3.02,röndótt,words,014133
0.68,0.8,aː,phones,014133
0.8,0.9,v,phones,014133
0.9,0.93,k,phones,014133
0.93,0.95,v,phones,014133
0.95,1.0,ɛ,phones,014133
1.0,1.01,r,phones,014133
1.01,1.06,j,phones,014133
1.06,1.09,ʏ,phones,014133
1.09,1.17,ɛː,phones,014133
1.17,1.18,r,phones,014133
1.18,1.22,ʏ,phones,014133
1.22,1.92,spn,phones,014133
1.92,1.99,ɔː,phones,014133
1.99,2.05,ɣ,phones,014133
2.05,2.15,tʰ,phones,014133
2.15,2.22,iː,phones,014133
2.22,2.24,ɣ,phones,014133
2.24,2.28,r,phones,014133
2.28,2.34,ɪ,phones,014133
2.34,2.39,s,phones,014133
2.39,2.47,t,phones,014133
2.47,2.54,i,phones,014133
2.54,2.61,r,phones,014133
2.61,2.63,r,phones,014133
2.63,2.72,œ,phones,014133
2.72,2.82,n,phones,014133
2.82,2.87,t,phones,014133
2.87,2.9,ou,phones,014133
2.9,2.99,h,phones,014133
2.99,3.02,t,phones,014133
