Begin,End,Label,Type,Speaker
0.64,1.28,hjálmþór,words,012493
1.49,1.81,hvaða,words,012493
1.81,2.35,sýningar,words,012493
2.35,2.56,eru,words,012493
2.56,2.6,í,words,012493
2.6,3.37,leikhúsinu,words,012493
3.42,3.59,á,words,012493
3.59,4.21,þriðjudaginn,words,012493
0.64,1.28,spn,phones,012493
1.49,1.61,k,phones,012493
1.61,1.63,v,phones,012493
1.63,1.75,aː,phones,012493
1.75,1.76,ð,phones,012493
1.76,1.81,a,phones,012493
1.81,1.94,s,phones,012493
1.94,2.06,iː,phones,012493
2.06,2.11,n,phones,012493
2.11,2.16,i,phones,012493
2.16,2.23,ŋ,phones,012493
2.23,2.28,k,phones,012493
2.28,2.34,a,phones,012493
2.34,2.35,r,phones,012493
2.35,2.49,ɛː,phones,012493
2.49,2.5,r,phones,012493
2.5,2.56,ʏ,phones,012493
2.56,2.6,iː,phones,012493
2.6,2.69,l,phones,012493
2.69,2.84,eiː,phones,012493
2.84,2.87,k,phones,012493
2.87,2.94,h,phones,012493
2.94,2.98,u,phones,012493
2.98,3.13,s,phones,012493
3.13,3.2,ɪ,phones,012493
3.2,3.28,n,phones,012493
3.28,3.37,ʏ,phones,012493
3.42,3.59,auː,phones,012493
3.59,3.6,θ,phones,012493
3.6,3.63,r,phones,012493
3.63,3.77,ɪ,phones,012493
3.77,3.78,ð,phones,012493
3.78,3.81,j,phones,012493
3.81,3.89,ʏ,phones,012493
3.89,3.95,t,phones,012493
3.95,4.01,aiː,phones,012493
4.01,4.04,j,phones,012493
4.04,4.07,ɪ,phones,012493
4.07,4.21,n,phones,012493
