Begin,End,Label,Type,Speaker
0.69,0.97,hvað,words,014088
0.97,1.01,er,words,014088
1.01,1.09,að,words,014088
1.09,1.32,hafa,words,014088
1.32,1.71,tögl,words,014088
1.71,1.76,og,words,014088
1.76,2.176,hagldir,words,014088
0.69,0.76,k,phones,014088
0.76,0.78,v,phones,014088
0.78,0.88,aː,phones,014088
0.88,0.97,ð,phones,014088
0.97,1.0,ɛː,phones,014088
1.0,1.01,r,phones,014088
1.01,1.08,aː,phones,014088
1.08,1.09,ð,phones,014088
1.09,1.12,h,phones,014088
1.12,1.19,aː,phones,014088
1.19,1.21,v,phones,014088
1.21,1.32,a,phones,014088
1.32,1.39,tʰ,phones,014088
1.39,1.58,œ,phones,014088
1.58,1.63,k,phones,014088
1.63,1.71,l̥,phones,014088
1.71,1.74,ɔː,phones,014088
1.74,1.76,ɣ,phones,014088
1.76,1.83,h,phones,014088
1.83,1.9,a,phones,014088
1.9,2.03,l,phones,014088
2.03,2.11,t,phones,014088
2.11,2.15,ɪ,phones,014088
2.15,2.176,r,phones,014088
