Begin,End,Label,Type,Speaker
0.61,1.14,ætlarðu,words,018327
1.14,1.27,með,words,018327
1.27,1.78,gítarinn,words,018327
1.78,2.18,út,words,018327
0.61,0.72,ai,phones,018327
0.72,0.85,h,phones,018327
0.85,0.91,t,phones,018327
0.91,0.94,l,phones,018327
0.94,1.01,a,phones,018327
1.01,1.02,r,phones,018327
1.02,1.14,ʏ,phones,018327
1.14,1.2,m,phones,018327
1.2,1.26,ɛː,phones,018327
1.26,1.27,ð,phones,018327
1.27,1.35,c,phones,018327
1.35,1.49,iː,phones,018327
1.49,1.55,t,phones,018327
1.55,1.62,a,phones,018327
1.62,1.63,r,phones,018327
1.63,1.7,ɪ,phones,018327
1.7,1.78,n,phones,018327
1.78,1.95,uː,phones,018327
1.95,2.18,t,phones,018327
