Begin,End,Label,Type,Speaker
1.03,1.65,hvaða,words,013786
1.65,2.63,ábyrgðir,words,013786
2.63,2.92,þurfa,words,013786
2.92,3.11,að,words,013786
3.11,3.55,vera,words,013786
3.55,3.93,og,words,013786
3.96,4.16,á,words,013786
4.16,4.48,hvaða,words,013786
4.48,5.04,kjörum,words,013786
5.07,5.31,eru,words,013786
5.31,5.53,þessi,words,013786
5.53,5.89,lán,words,013786
1.03,1.13,k,phones,013786
1.13,1.15,v,phones,013786
1.15,1.3,aː,phones,013786
1.3,1.31,ð,phones,013786
1.31,1.65,a,phones,013786
1.65,1.96,auː,phones,013786
1.96,2.01,p,phones,013786
2.01,2.09,ɪ,phones,013786
2.09,2.1,r,phones,013786
2.1,2.29,ð,phones,013786
2.29,2.38,ɪ,phones,013786
2.38,2.63,r,phones,013786
2.63,2.64,θ,phones,013786
2.64,2.69,ʏ,phones,013786
2.69,2.77,r,phones,013786
2.77,2.79,v,phones,013786
2.79,2.92,a,phones,013786
2.92,3.1,aː,phones,013786
3.1,3.11,ð,phones,013786
3.11,3.13,v,phones,013786
3.13,3.3,ɛː,phones,013786
3.3,3.31,r,phones,013786
3.31,3.55,a,phones,013786
3.55,3.81,ɔː,phones,013786
3.81,3.93,ɣ,phones,013786
3.96,4.16,auː,phones,013786
4.16,4.26,k,phones,013786
4.26,4.28,v,phones,013786
4.28,4.35,aː,phones,013786
4.35,4.36,ð,phones,013786
4.36,4.48,a,phones,013786
4.48,4.62,cʰ,phones,013786
4.62,4.78,œː,phones,013786
4.78,4.79,r,phones,013786
4.79,4.93,ʏ,phones,013786
4.93,5.04,m,phones,013786
5.07,5.21,ɛː,phones,013786
5.21,5.22,r,phones,013786
5.22,5.31,ʏ,phones,013786
5.31,5.32,θ,phones,013786
5.32,5.38,ɛ,phones,013786
5.38,5.47,s,phones,013786
5.47,5.53,ɪ,phones,013786
5.53,5.64,l,phones,013786
5.64,5.77,auː,phones,013786
5.77,5.89,n,phones,013786
