Begin,End,Label,Type,Speaker
0.25,0.65,oddur,words,013288
0.65,0.96,hvenær,words,013288
0.96,1.3,kemur,words,013288
1.3,1.57,leið,words,013288
1.57,1.86,númer,words,013288
1.86,2.3,þrjátíu,words,013288
2.3,2.35,og,words,013288
2.35,2.47,eitt,words,013288
0.25,0.4,ɔ,phones,013288
0.4,0.55,t,phones,013288
0.55,0.58,ʏ,phones,013288
0.58,0.65,r,phones,013288
0.65,0.73,k,phones,013288
0.73,0.75,v,phones,013288
0.75,0.83,ɛː,phones,013288
0.83,0.88,n,phones,013288
0.88,0.92,ai,phones,013288
0.92,0.96,r,phones,013288
0.96,1.06,cʰ,phones,013288
1.06,1.16,ɛː,phones,013288
1.16,1.25,m,phones,013288
1.25,1.3,ʏ,phones,013288
1.3,1.4,l,phones,013288
1.4,1.56,eiː,phones,013288
1.56,1.57,ð,phones,013288
1.57,1.69,n,phones,013288
1.69,1.72,uː,phones,013288
1.72,1.79,m,phones,013288
1.79,1.83,ɛ,phones,013288
1.83,1.86,r,phones,013288
1.86,1.87,θ,phones,013288
1.87,1.95,r,phones,013288
1.95,1.99,j,phones,013288
1.99,2.08,auː,phones,013288
2.08,2.21,t,phones,013288
2.21,2.24,i,phones,013288
2.24,2.27,j,phones,013288
2.27,2.3,ʏ,phones,013288
2.3,2.33,ɔː,phones,013288
2.33,2.35,ɣ,phones,013288
2.35,2.38,ei,phones,013288
2.38,2.44,h,phones,013288
2.44,2.47,t,phones,013288
