Begin,End,Label,Type,Speaker
0.97,1.19,hér,words,016632
1.19,1.29,var,words,016632
1.29,1.6,svarað,words,016632
1.6,2.24,eftirtöldum,words,016632
2.24,2.95,spurningum,words,016632
2.95,3.2,hver,words,016632
3.2,3.34,var,words,016632
3.34,3.68,fyrsti,words,016632
3.68,4.39,píramídinn,words,016632
0.97,0.98,ç,phones,016632
0.98,1.14,ɛː,phones,016632
1.14,1.19,r,phones,016632
1.19,1.21,v,phones,016632
1.21,1.28,aː,phones,016632
1.28,1.29,r,phones,016632
1.29,1.42,s,phones,016632
1.42,1.44,v,phones,016632
1.44,1.52,aː,phones,016632
1.52,1.53,r,phones,016632
1.53,1.57,a,phones,016632
1.57,1.6,ð,phones,016632
1.6,1.73,ɛ,phones,016632
1.73,1.82,f,phones,016632
1.82,1.89,t,phones,016632
1.89,1.92,ɪ,phones,016632
1.92,1.95,r,phones,016632
1.95,2.02,t,phones,016632
2.02,2.08,œ,phones,016632
2.08,2.13,l,phones,016632
2.13,2.18,t,phones,016632
2.18,2.21,ʏ,phones,016632
2.21,2.24,m,phones,016632
2.24,2.36,s,phones,016632
2.36,2.42,p,phones,016632
2.42,2.48,ʏ,phones,016632
2.48,2.56,r,phones,016632
2.56,2.61,t,phones,016632
2.61,2.64,n,phones,016632
2.64,2.69,i,phones,016632
2.69,2.74,ŋ,phones,016632
2.74,2.79,k,phones,016632
2.79,2.84,ʏ,phones,016632
2.84,2.95,m,phones,016632
2.95,3.05,k,phones,016632
3.05,3.07,v,phones,016632
3.07,3.16,ɛː,phones,016632
3.16,3.2,r,phones,016632
3.2,3.22,v,phones,016632
3.22,3.28,aː,phones,016632
3.28,3.34,r,phones,016632
3.34,3.39,f,phones,016632
3.39,3.43,ɪ,phones,016632
3.43,3.47,r̥,phones,016632
3.47,3.55,s,phones,016632
3.55,3.6,t,phones,016632
3.6,3.68,ɪ,phones,016632
3.68,4.39,spn,phones,016632
