Begin,End,Label,Type,Speaker
1.24,1.75,hver,words,013801
1.75,2.34,þýddi,words,013801
2.37,2.55,og,words,013801
2.55,2.84,hvar,words,013801
2.84,3.07,má,words,013801
3.07,3.87,nálgast,words,013801
3.98,4.63,tæmandi,words,013801
4.63,5.31,lista,words,013801
5.41,5.66,yfir,words,013801
5.66,6.3,slíkar,words,013801
6.3,6.94,þýðingar,words,013801
1.24,1.37,k,phones,013801
1.37,1.39,v,phones,013801
1.39,1.56,ɛː,phones,013801
1.56,1.75,r,phones,013801
1.75,1.76,θ,phones,013801
1.76,1.98,i,phones,013801
1.98,2.13,t,phones,013801
2.13,2.34,ɪ,phones,013801
2.37,2.49,ɔː,phones,013801
2.49,2.55,ɣ,phones,013801
2.55,2.66,k,phones,013801
2.66,2.68,v,phones,013801
2.68,2.83,aː,phones,013801
2.83,2.84,r,phones,013801
2.84,2.97,m,phones,013801
2.97,3.07,auː,phones,013801
3.07,3.18,n,phones,013801
3.18,3.31,au,phones,013801
3.31,3.5,l,phones,013801
3.5,3.57,k,phones,013801
3.57,3.66,a,phones,013801
3.66,3.82,s,phones,013801
3.82,3.87,t,phones,013801
3.98,4.07,tʰ,phones,013801
4.07,4.25,aiː,phones,013801
4.25,4.34,m,phones,013801
4.34,4.42,a,phones,013801
4.42,4.51,n,phones,013801
4.51,4.56,t,phones,013801
4.56,4.63,ɪ,phones,013801
4.63,4.73,l,phones,013801
4.73,4.81,ɪ,phones,013801
4.81,5.05,s,phones,013801
5.05,5.12,t,phones,013801
5.12,5.31,a,phones,013801
5.41,5.58,ɪː,phones,013801
5.58,5.6,v,phones,013801
5.6,5.65,ɪ,phones,013801
5.65,5.66,r,phones,013801
5.66,5.77,s,phones,013801
5.77,5.82,t,phones,013801
5.82,5.89,l,phones,013801
5.89,6.03,iː,phones,013801
6.03,6.12,k,phones,013801
6.12,6.16,a,phones,013801
6.16,6.3,r,phones,013801
6.3,6.31,θ,phones,013801
6.31,6.48,iː,phones,013801
6.48,6.49,ð,phones,013801
6.49,6.58,i,phones,013801
6.58,6.66,ŋ,phones,013801
6.66,6.73,k,phones,013801
6.73,6.81,a,phones,013801
6.81,6.94,r,phones,013801
