Begin,End,Label,Type,Speaker
0.39,0.74,hvað,words,011984
0.81,1.01,eru,words,011984
1.01,1.17,til,words,011984
1.17,1.46,mörg,words,011984
1.46,2.13,letidýr,words,011984
2.16,2.23,í,words,011984
2.23,2.65,heiminum,words,011984
0.39,0.53,k,phones,011984
0.53,0.55,v,phones,011984
0.55,0.73,aː,phones,011984
0.73,0.74,ð,phones,011984
0.81,0.93,ɛː,phones,011984
0.93,0.94,r,phones,011984
0.94,1.01,ʏ,phones,011984
1.01,1.08,tʰ,phones,011984
1.08,1.11,ɪː,phones,011984
1.11,1.17,l,phones,011984
1.17,1.25,m,phones,011984
1.25,1.37,œ,phones,011984
1.37,1.4,r,phones,011984
1.4,1.46,k,phones,011984
1.46,1.57,l,phones,011984
1.57,1.79,ɛː,phones,011984
1.79,1.87,t,phones,011984
1.87,1.92,ɪ,phones,011984
1.92,1.99,t,phones,011984
1.99,2.08,iː,phones,011984
2.08,2.13,r,phones,011984
2.16,2.23,iː,phones,011984
2.23,2.33,h,phones,011984
2.33,2.4,eiː,phones,011984
2.4,2.49,m,phones,011984
2.49,2.53,ɪ,phones,011984
2.53,2.59,n,phones,011984
2.59,2.62,ʏ,phones,011984
2.62,2.65,m,phones,011984
