Begin,End,Label,Type,Speaker
1.47,1.84,hvað,words,011153
1.84,2.09,ert,words,011153
2.09,2.2,þú,words,011153
2.2,2.73,gamall,words,011153
2.76,3.14,væni,words,011153
3.14,3.55,minn,words,011153
1.47,1.57,k,phones,011153
1.57,1.59,v,phones,011153
1.59,1.73,aː,phones,011153
1.73,1.84,ð,phones,011153
1.84,1.87,ɛ,phones,011153
1.87,2.03,r̥,phones,011153
2.03,2.09,t,phones,011153
2.09,2.1,θ,phones,011153
2.1,2.2,uː,phones,011153
2.2,2.27,k,phones,011153
2.27,2.41,aː,phones,011153
2.41,2.49,m,phones,011153
2.49,2.54,a,phones,011153
2.54,2.68,t,phones,011153
2.68,2.73,l,phones,011153
2.76,2.84,v,phones,011153
2.84,2.98,aiː,phones,011153
2.98,3.09,n,phones,011153
3.09,3.14,ɪ,phones,011153
3.14,3.22,m,phones,011153
3.22,3.29,ɪ,phones,011153
3.29,3.55,n,phones,011153
