Begin,End,Label,Type,Speaker
0.81,0.98,en,words,014088
0.98,1.32,hvers,words,014088
1.32,1.65,vegna,words,014088
1.65,1.87,var,words,014088
1.87,2.04,hann,words,014088
2.04,2.35,svona,words,014088
2.35,2.816,pirraður,words,014088
0.81,0.88,ɛ,phones,014088
0.88,0.98,n,phones,014088
0.98,1.05,k,phones,014088
1.05,1.07,v,phones,014088
1.07,1.16,ɛ,phones,014088
1.16,1.21,r̥,phones,014088
1.21,1.32,s,phones,014088
1.32,1.34,v,phones,014088
1.34,1.45,ɛ,phones,014088
1.45,1.5,k,phones,014088
1.5,1.55,n,phones,014088
1.55,1.65,a,phones,014088
1.65,1.67,v,phones,014088
1.67,1.84,aː,phones,014088
1.84,1.87,r,phones,014088
1.87,1.91,h,phones,014088
1.91,1.97,a,phones,014088
1.97,2.04,n,phones,014088
2.04,2.12,s,phones,014088
2.12,2.14,v,phones,014088
2.14,2.2,ɔː,phones,014088
2.2,2.26,n,phones,014088
2.26,2.35,a,phones,014088
2.35,2.44,pʰ,phones,014088
2.44,2.5,ɪ,phones,014088
2.5,2.59,r,phones,014088
2.59,2.7,a,phones,014088
2.7,2.74,ð,phones,014088
2.74,2.77,ʏ,phones,014088
2.77,2.816,r,phones,014088
