Begin,End,Label,Type,Speaker
0.82,1.04,hvað,words,011974
1.04,1.08,er,words,011974
1.08,1.34,átt,words,011974
1.34,1.51,við,words,011974
1.51,1.64,með,words,011974
1.64,2.04,orðinu,words,011974
2.04,2.73,gjaldkeri,words,011974
0.82,0.93,k,phones,011974
0.93,0.95,v,phones,011974
0.95,1.01,aː,phones,011974
1.01,1.04,ð,phones,011974
1.04,1.07,ɛː,phones,011974
1.07,1.08,r,phones,011974
1.08,1.19,au,phones,011974
1.19,1.28,h,phones,011974
1.28,1.34,t,phones,011974
1.34,1.36,v,phones,011974
1.36,1.5,ɪː,phones,011974
1.5,1.51,ð,phones,011974
1.51,1.59,m,phones,011974
1.59,1.63,ɛː,phones,011974
1.63,1.64,ð,phones,011974
1.64,1.76,ɔ,phones,011974
1.76,1.77,r,phones,011974
1.77,1.85,ð,phones,011974
1.85,1.89,ɪ,phones,011974
1.89,1.94,n,phones,011974
1.94,2.04,ʏ,phones,011974
2.04,2.11,c,phones,011974
2.11,2.19,a,phones,011974
2.19,2.31,l,phones,011974
2.31,2.38,t,phones,011974
2.38,2.48,c,phones,011974
2.48,2.54,ɛ,phones,011974
2.54,2.55,r,phones,011974
2.55,2.73,ɪ,phones,011974
