Begin,End,Label,Type,Speaker
0.75,1.42,bernharður,words,012063
1.64,1.83,hver,words,012063
1.83,2.26,syngur,words,012063
2.26,2.47,þetta,words,012063
2.47,3.09,lag,words,012063
0.75,0.81,p,phones,012063
0.81,0.89,ɛ,phones,012063
0.89,0.9,r,phones,012063
0.9,0.97,n,phones,012063
0.97,1.03,h,phones,012063
1.03,1.09,a,phones,012063
1.09,1.1,r,phones,012063
1.1,1.17,ð,phones,012063
1.17,1.28,ʏ,phones,012063
1.28,1.42,r,phones,012063
1.64,1.73,k,phones,012063
1.73,1.75,v,phones,012063
1.75,1.82,ɛː,phones,012063
1.82,1.83,r,phones,012063
1.83,1.98,s,phones,012063
1.98,2.05,i,phones,012063
2.05,2.13,ŋ,phones,012063
2.13,2.18,k,phones,012063
2.18,2.22,ʏ,phones,012063
2.22,2.26,r,phones,012063
2.26,2.27,θ,phones,012063
2.27,2.33,ɛ,phones,012063
2.33,2.38,h,phones,012063
2.38,2.43,t,phones,012063
2.43,2.47,a,phones,012063
2.47,2.55,l,phones,012063
2.55,2.77,aː,phones,012063
2.77,3.09,ɣ,phones,012063
