Begin,End,Label,Type,Speaker
0.44,0.6,hann,words,016314
0.6,1.07,rak,words,016314
1.07,1.32,upp,words,016314
1.32,2.03,stór,words,016314
2.07,2.44,augu,words,016314
2.44,2.88,hvaða,words,016314
2.92,3.69,brandari,words,016314
3.73,4.01,var,words,016314
4.01,4.39,þetta,words,016314
0.44,0.52,h,phones,016314
0.52,0.55,a,phones,016314
0.55,0.6,n,phones,016314
0.6,0.7,r,phones,016314
0.7,0.99,aː,phones,016314
0.99,1.07,k,phones,016314
1.07,1.14,ʏ,phones,016314
1.14,1.27,h,phones,016314
1.27,1.32,p,phones,016314
1.32,1.47,s,phones,016314
1.47,1.53,t,phones,016314
1.53,1.81,ouː,phones,016314
1.81,2.03,r,phones,016314
2.07,2.24,œyː,phones,016314
2.24,2.26,ɣ,phones,016314
2.26,2.44,ʏ,phones,016314
2.44,2.56,k,phones,016314
2.56,2.58,v,phones,016314
2.58,2.73,aː,phones,016314
2.73,2.74,ð,phones,016314
2.74,2.88,a,phones,016314
2.92,2.97,p,phones,016314
2.97,2.98,r,phones,016314
2.98,3.15,a,phones,016314
3.15,3.29,n,phones,016314
3.29,3.34,t,phones,016314
3.34,3.41,a,phones,016314
3.41,3.47,r,phones,016314
3.47,3.69,ɪ,phones,016314
3.73,3.84,v,phones,016314
3.84,3.89,aː,phones,016314
3.89,4.01,r,phones,016314
4.01,4.02,θ,phones,016314
4.02,4.09,ɛ,phones,016314
4.09,4.14,h,phones,016314
4.14,4.23,t,phones,016314
4.23,4.39,a,phones,016314
