Begin,End,Label,Type,Speaker
0.54,1.17,þórsteina,words,012717
1.39,1.56,hvað,words,012717
1.56,1.63,er,words,012717
1.63,1.92,opið,words,012717
1.92,2.31,lengi,words,012717
2.31,2.37,í,words,012717
2.37,2.91,krónunni,words,012717
0.54,1.17,spn,phones,012717
1.39,1.46,k,phones,012717
1.46,1.48,v,phones,012717
1.48,1.52,aː,phones,012717
1.52,1.56,ð,phones,012717
1.56,1.6,ɛː,phones,012717
1.6,1.63,r,phones,012717
1.63,1.79,ɔː,phones,012717
1.79,1.85,p,phones,012717
1.85,1.91,ɪ,phones,012717
1.91,1.92,ð,phones,012717
1.92,2.0,l,phones,012717
2.0,2.08,ei,phones,012717
2.08,2.14,ɲ,phones,012717
2.14,2.22,c,phones,012717
2.22,2.31,ɪ,phones,012717
2.31,2.37,iː,phones,012717
2.37,2.44,kʰ,phones,012717
2.44,2.45,r,phones,012717
2.45,2.59,ouː,phones,012717
2.59,2.65,n,phones,012717
2.65,2.7,ʏ,phones,012717
2.7,2.76,n,phones,012717
2.76,2.91,ɪ,phones,012717
