Begin,End,Label,Type,Speaker
0.38,0.73,hversu,words,016316
0.73,1.12,margir,words,016316
1.12,1.56,lítrar,words,016316
1.56,1.72,af,words,016316
1.72,2.11,olíu,words,016316
2.11,2.29,eru,words,016316
2.29,2.5,til,words,016316
2.5,2.53,í,words,016316
2.53,3.07,heiminum,words,016316
0.38,0.48,k,phones,016316
0.48,0.5,v,phones,016316
0.5,0.53,ɛ,phones,016316
0.53,0.56,r̥,phones,016316
0.56,0.68,s,phones,016316
0.68,0.73,ʏ,phones,016316
0.73,0.8,m,phones,016316
0.8,0.86,a,phones,016316
0.86,0.99,r,phones,016316
0.99,1.05,c,phones,016316
1.05,1.09,ɪ,phones,016316
1.09,1.12,r,phones,016316
1.12,1.19,l,phones,016316
1.19,1.33,iː,phones,016316
1.33,1.39,t,phones,016316
1.39,1.4,r,phones,016316
1.4,1.55,a,phones,016316
1.55,1.56,r,phones,016316
1.56,1.7,aː,phones,016316
1.7,1.72,v,phones,016316
1.72,1.82,ɔː,phones,016316
1.82,1.92,l,phones,016316
1.92,2.03,i,phones,016316
2.03,2.06,j,phones,016316
2.06,2.11,ʏ,phones,016316
2.11,2.17,ɛː,phones,016316
2.17,2.18,r,phones,016316
2.18,2.29,ʏ,phones,016316
2.29,2.39,tʰ,phones,016316
2.39,2.47,ɪː,phones,016316
2.47,2.5,l,phones,016316
2.5,2.53,iː,phones,016316
2.53,2.66,h,phones,016316
2.66,2.75,eiː,phones,016316
2.75,2.81,m,phones,016316
2.81,2.85,ɪ,phones,016316
2.85,2.9,n,phones,016316
2.9,2.95,ʏ,phones,016316
2.95,3.07,m,phones,016316
