Begin,End,Label,Type,Speaker
0.75,1.2,hverjir,words,014481
1.2,1.43,verða,words,014481
1.43,2.19,lykilmenn,words,014481
2.19,2.28,hjá,words,014481
2.28,2.47,ykkur,words,014481
2.47,2.53,í,words,014481
2.53,3.11,sumar,words,014481
0.75,0.84,k,phones,014481
0.84,0.86,v,phones,014481
0.86,0.97,ɛ,phones,014481
0.97,0.98,r,phones,014481
0.98,1.13,j,phones,014481
1.13,1.17,ɪ,phones,014481
1.17,1.2,r,phones,014481
1.2,1.22,v,phones,014481
1.22,1.31,ɛ,phones,014481
1.31,1.32,r,phones,014481
1.32,1.37,ð,phones,014481
1.37,1.43,a,phones,014481
1.43,1.54,l,phones,014481
1.54,1.69,ɪː,phones,014481
1.69,1.78,c,phones,014481
1.78,1.84,ɪ,phones,014481
1.84,1.87,l,phones,014481
1.87,1.92,m,phones,014481
1.92,1.99,ɛ,phones,014481
1.99,2.19,n,phones,014481
2.19,2.2,ç,phones,014481
2.2,2.28,auː,phones,014481
2.28,2.34,ɪ,phones,014481
2.34,2.38,h,phones,014481
2.38,2.43,k,phones,014481
2.43,2.46,ʏ,phones,014481
2.46,2.47,r,phones,014481
2.47,2.53,iː,phones,014481
2.53,2.67,s,phones,014481
2.67,2.79,ʏː,phones,014481
2.79,2.86,m,phones,014481
2.86,2.92,a,phones,014481
2.92,3.11,r,phones,014481
