Begin,End,Label,Type,Speaker
0.89,1.13,af,words,014125
1.16,1.75,hverju,words,014125
1.99,2.36,getur,words,014125
2.36,3.03,tónlist,words,014125
3.03,3.39,vakið,words,014125
3.39,4.24,tilfinningar,words,014125
4.54,4.74,sem,words,014125
4.74,4.95,eru,words,014125
4.95,5.35,stundum,words,014125
5.35,5.97,framandi,words,014125
0.89,1.01,aː,phones,014125
1.01,1.13,v,phones,014125
1.16,1.23,k,phones,014125
1.23,1.25,v,phones,014125
1.25,1.35,ɛ,phones,014125
1.35,1.36,r,phones,014125
1.36,1.62,j,phones,014125
1.62,1.75,ʏ,phones,014125
1.99,2.06,c,phones,014125
2.06,2.17,ɛː,phones,014125
2.17,2.23,t,phones,014125
2.23,2.27,ʏ,phones,014125
2.27,2.36,r,phones,014125
2.36,2.44,tʰ,phones,014125
2.44,2.55,ou,phones,014125
2.55,2.62,n,phones,014125
2.62,2.75,l,phones,014125
2.75,2.85,ɪ,phones,014125
2.85,2.94,s,phones,014125
2.94,3.03,t,phones,014125
3.03,3.05,v,phones,014125
3.05,3.23,aː,phones,014125
3.23,3.3,c,phones,014125
3.3,3.38,ɪ,phones,014125
3.38,3.39,ð,phones,014125
3.39,3.46,tʰ,phones,014125
3.46,3.53,ɪ,phones,014125
3.53,3.62,l,phones,014125
3.62,3.73,f,phones,014125
3.73,3.78,ɪ,phones,014125
3.78,3.84,n,phones,014125
3.84,3.89,i,phones,014125
3.89,4.0,ŋ,phones,014125
4.0,4.06,k,phones,014125
4.06,4.19,a,phones,014125
4.19,4.24,r,phones,014125
4.54,4.65,s,phones,014125
4.65,4.69,ɛː,phones,014125
4.69,4.74,m,phones,014125
4.74,4.88,ɛː,phones,014125
4.88,4.89,r,phones,014125
4.89,4.95,ʏ,phones,014125
4.95,5.02,s,phones,014125
5.02,5.06,t,phones,014125
5.06,5.13,ʏ,phones,014125
5.13,5.2,n,phones,014125
5.2,5.26,t,phones,014125
5.26,5.29,ʏ,phones,014125
5.29,5.35,m,phones,014125
5.35,5.43,f,phones,014125
5.43,5.44,r,phones,014125
5.44,5.58,aː,phones,014125
5.58,5.66,m,phones,014125
5.66,5.72,a,phones,014125
5.72,5.8,n,phones,014125
5.8,5.85,t,phones,014125
5.85,5.97,ɪ,phones,014125
