Begin,End,Label,Type,Speaker
0.74,1.16,þurfti,words,014816
1.16,1.32,ég,words,014816
1.32,1.88,virkilega,words,014816
1.88,1.95,að,words,014816
1.95,2.3,vera,words,014816
2.3,2.41,á,words,014816
2.41,3.06,varðbergi,words,014816
3.06,3.29,um,words,014816
3.29,3.61,allt,words,014816
3.61,3.9,sem,words,014816
3.9,4.26,ég,words,014816
4.26,4.74,sagði,words,014816
4.74,4.85,og,words,014816
4.85,5.25,gerði,words,014816
0.74,0.82,θ,phones,014816
0.82,0.93,ʏ,phones,014816
0.93,1.04,r̥,phones,014816
1.04,1.1,t,phones,014816
1.1,1.16,ɪ,phones,014816
1.16,1.22,j,phones,014816
1.22,1.26,ɛː,phones,014816
1.26,1.32,ɣ,phones,014816
1.32,1.34,v,phones,014816
1.34,1.42,ɪ,phones,014816
1.42,1.57,r̥,phones,014816
1.57,1.65,c,phones,014816
1.65,1.69,ɪ,phones,014816
1.69,1.75,l,phones,014816
1.75,1.83,ɛ,phones,014816
1.83,1.85,ɣ,phones,014816
1.85,1.88,a,phones,014816
1.88,1.94,aː,phones,014816
1.94,1.95,ð,phones,014816
1.95,1.97,v,phones,014816
1.97,2.16,ɛː,phones,014816
2.16,2.17,r,phones,014816
2.17,2.3,a,phones,014816
2.3,2.41,auː,phones,014816
2.41,2.43,v,phones,014816
2.43,2.56,a,phones,014816
2.56,2.73,r,phones,014816
2.73,2.74,ð,phones,014816
2.74,2.8,p,phones,014816
2.8,2.83,ɛ,phones,014816
2.83,2.93,r,phones,014816
2.93,3.01,c,phones,014816
3.01,3.06,ɪ,phones,014816
3.06,3.1,ʏ,phones,014816
3.1,3.29,m,phones,014816
3.29,3.36,a,phones,014816
3.36,3.38,l̥,phones,014816
3.38,3.61,t,phones,014816
3.61,3.76,s,phones,014816
3.76,3.8,ɛː,phones,014816
3.8,3.9,m,phones,014816
3.9,4.06,j,phones,014816
4.06,4.24,ɛː,phones,014816
4.24,4.26,ɣ,phones,014816
4.26,4.41,s,phones,014816
4.41,4.48,a,phones,014816
4.48,4.5,ɣ,phones,014816
4.5,4.66,ð,phones,014816
4.66,4.74,ɪ,phones,014816
4.74,4.8,ɔː,phones,014816
4.8,4.85,ɣ,phones,014816
4.85,4.92,c,phones,014816
4.92,5.02,ɛ,phones,014816
5.02,5.03,r,phones,014816
5.03,5.13,ð,phones,014816
5.13,5.25,ɪ,phones,014816
