Begin,End,Label,Type,Speaker
1.02,1.79,kristall,words,012516
2.24,2.39,hvað,words,012516
2.39,2.47,er,words,012516
2.47,3.09,klukkan,words,012516
1.02,1.1,kʰ,phones,012516
1.1,1.11,r,phones,012516
1.11,1.18,ɪ,phones,012516
1.18,1.3,s,phones,012516
1.3,1.36,t,phones,012516
1.36,1.51,a,phones,012516
1.51,1.78,t,phones,012516
1.78,1.79,l̥,phones,012516
2.24,2.3,k,phones,012516
2.3,2.32,v,phones,012516
2.32,2.35,aː,phones,012516
2.35,2.39,ð,phones,012516
2.39,2.43,ɛː,phones,012516
2.43,2.47,r,phones,012516
2.47,2.55,k,phones,012516
2.55,2.59,l,phones,012516
2.59,2.62,ʏ,phones,012516
2.62,2.76,h,phones,012516
2.76,2.83,k,phones,012516
2.83,2.89,a,phones,012516
2.89,3.09,n,phones,012516
