Begin,End,Label,Type,Speaker
0.45,0.79,hvaða,words,016346
0.79,1.72,sjónvarpsþættir,words,016346
1.72,2.21,gerast,words,016346
2.21,2.27,að,words,016346
2.27,2.66,mestu,words,016346
2.66,3.16,leyti,words,016346
3.19,3.38,við,words,016346
3.38,3.85,ramsay,words,016346
3.85,4.37,stræti,words,016346
0.45,0.53,k,phones,016346
0.53,0.55,v,phones,016346
0.55,0.71,aː,phones,016346
0.71,0.72,ð,phones,016346
0.72,0.79,a,phones,016346
0.79,0.91,s,phones,016346
0.91,0.95,j,phones,016346
0.95,1.01,ou,phones,016346
1.01,1.06,n,phones,016346
1.06,1.08,v,phones,016346
1.08,1.13,a,phones,016346
1.13,1.17,r̥,phones,016346
1.17,1.25,s,phones,016346
1.25,1.26,θ,phones,016346
1.26,1.34,ai,phones,016346
1.34,1.42,h,phones,016346
1.42,1.49,t,phones,016346
1.49,1.58,ɪ,phones,016346
1.58,1.72,r,phones,016346
1.72,1.83,c,phones,016346
1.83,1.95,ɛː,phones,016346
1.95,1.96,r,phones,016346
1.96,2.05,a,phones,016346
2.05,2.13,s,phones,016346
2.13,2.21,t,phones,016346
2.21,2.26,aː,phones,016346
2.26,2.27,ð,phones,016346
2.27,2.36,m,phones,016346
2.36,2.43,ɛ,phones,016346
2.43,2.55,s,phones,016346
2.55,2.61,t,phones,016346
2.61,2.66,ʏ,phones,016346
2.66,2.73,l,phones,016346
2.73,2.85,eiː,phones,016346
2.85,3.0,t,phones,016346
3.0,3.16,ɪ,phones,016346
3.19,3.25,v,phones,016346
3.25,3.37,ɪː,phones,016346
3.37,3.38,ð,phones,016346
3.38,3.85,spn,phones,016346
3.85,3.93,s,phones,016346
3.93,4.01,t,phones,016346
4.01,4.02,r,phones,016346
4.02,4.14,aiː,phones,016346
4.14,4.23,t,phones,016346
4.23,4.37,ɪ,phones,016346
