Begin,End,Label,Type,Speaker
0.3,0.79,hvenær,words,014423
0.79,1.02,viltu,words,014423
1.02,1.29,fá,words,014423
1.29,1.5,þau,words,014423
0.3,0.38,k,phones,014423
0.38,0.4,v,phones,014423
0.4,0.57,ɛː,phones,014423
0.57,0.64,n,phones,014423
0.64,0.72,ai,phones,014423
0.72,0.79,r,phones,014423
0.79,0.81,v,phones,014423
0.81,0.86,ɪ,phones,014423
0.86,0.88,l̥,phones,014423
0.88,0.98,t,phones,014423
0.98,1.02,ʏ,phones,014423
1.02,1.09,f,phones,014423
1.09,1.29,auː,phones,014423
1.29,1.3,θ,phones,014423
1.3,1.5,œyː,phones,014423
