Begin,End,Label,Type,Speaker
0.61,1.13,sjá,words,010497
1.13,1.65,einnig,words,010497
1.68,2.32,gerist,words,010497
2.32,2.5,það,words,010497
2.5,3.15,sama,words,010497
3.7,4.2,aftur,words,010497
4.2,4.32,ef,words,010497
4.32,4.74,allar,words,010497
4.74,5.44,aðstæður,words,010497
5.44,5.81,verða,words,010497
6.19,6.75,aftur,words,010497
6.75,6.84,þær,words,010497
6.84,7.33,sömu,words,010497
0.61,0.82,s,phones,010497
0.82,0.93,j,phones,010497
0.93,1.13,auː,phones,010497
1.13,1.31,ei,phones,010497
1.31,1.43,t,phones,010497
1.43,1.53,n,phones,010497
1.53,1.62,ɪ,phones,010497
1.62,1.65,ɣ,phones,010497
1.68,1.75,c,phones,010497
1.75,1.96,ɛː,phones,010497
1.96,1.97,r,phones,010497
1.97,2.1,ɪ,phones,010497
2.1,2.21,s,phones,010497
2.21,2.32,t,phones,010497
2.32,2.33,θ,phones,010497
2.33,2.49,aː,phones,010497
2.49,2.5,ð,phones,010497
2.5,2.64,s,phones,010497
2.64,2.82,aː,phones,010497
2.82,2.93,m,phones,010497
2.93,3.15,a,phones,010497
3.7,3.85,a,phones,010497
3.85,3.98,f,phones,010497
3.98,4.1,t,phones,010497
4.1,4.19,ʏ,phones,010497
4.19,4.2,r,phones,010497
4.2,4.3,ɛː,phones,010497
4.3,4.32,v,phones,010497
4.32,4.52,a,phones,010497
4.52,4.65,t,phones,010497
4.65,4.69,l,phones,010497
4.69,4.73,a,phones,010497
4.73,4.74,r,phones,010497
4.74,4.96,a,phones,010497
4.96,4.97,ð,phones,010497
4.97,5.12,s,phones,010497
5.12,5.2,t,phones,010497
5.2,5.23,ai,phones,010497
5.23,5.26,ð,phones,010497
5.26,5.31,ʏ,phones,010497
5.31,5.44,r,phones,010497
5.44,5.46,v,phones,010497
5.46,5.56,ɛ,phones,010497
5.56,5.65,r,phones,010497
5.65,5.68,ð,phones,010497
5.68,5.81,a,phones,010497
6.19,6.32,a,phones,010497
6.32,6.43,f,phones,010497
6.43,6.57,t,phones,010497
6.57,6.65,ʏ,phones,010497
6.65,6.75,r,phones,010497
6.75,6.76,θ,phones,010497
6.76,6.83,aiː,phones,010497
6.83,6.84,r,phones,010497
6.84,7.02,s,phones,010497
7.02,7.05,œː,phones,010497
7.05,7.08,m,phones,010497
7.08,7.33,ʏ,phones,010497
