Begin,End,Label,Type,Speaker
0.84,1.2,hvers,words,010558
1.2,1.5,vegna,words,010558
1.5,1.63,eru,words,010558
1.63,2.22,nýfædd,words,010558
2.22,2.59,börn,words,010558
2.59,2.69,með,words,010558
2.69,3.22,fleiri,words,010558
3.22,3.47,bein,words,010558
3.47,3.6,en,words,010558
3.6,4.33,fullorðnir,words,010558
0.84,0.94,k,phones,010558
0.94,0.96,v,phones,010558
0.96,0.99,ɛ,phones,010558
0.99,1.03,r̥,phones,010558
1.03,1.2,s,phones,010558
1.2,1.22,v,phones,010558
1.22,1.33,ɛ,phones,010558
1.33,1.37,k,phones,010558
1.37,1.45,n,phones,010558
1.45,1.5,a,phones,010558
1.5,1.56,ɛː,phones,010558
1.56,1.57,r,phones,010558
1.57,1.63,ʏ,phones,010558
1.63,1.72,n,phones,010558
1.72,1.87,iː,phones,010558
1.87,1.98,f,phones,010558
1.98,2.1,ai,phones,010558
2.1,2.22,t,phones,010558
2.22,2.28,p,phones,010558
2.28,2.36,œ,phones,010558
2.36,2.51,t,phones,010558
2.51,2.59,n̥,phones,010558
2.59,2.63,m,phones,010558
2.63,2.68,ɛː,phones,010558
2.68,2.69,ð,phones,010558
2.69,2.87,f,phones,010558
2.87,2.92,l,phones,010558
2.92,3.04,ei,phones,010558
3.04,3.11,r,phones,010558
3.11,3.22,ɪ,phones,010558
3.22,3.28,p,phones,010558
3.28,3.41,eiː,phones,010558
3.41,3.47,n,phones,010558
3.47,3.53,ɛ,phones,010558
3.53,3.6,n,phones,010558
3.6,3.72,f,phones,010558
3.72,3.81,ʏ,phones,010558
3.81,3.9,t,phones,010558
3.9,3.94,l,phones,010558
3.94,3.97,ɔ,phones,010558
3.97,4.04,r,phones,010558
4.04,4.08,t,phones,010558
4.08,4.11,n,phones,010558
4.11,4.16,ɪ,phones,010558
4.16,4.33,r,phones,010558
