Begin,End,Label,Type,Speaker
0.53,0.97,gætu,words,016316
0.97,1.6,þessar,words,016316
1.6,2.44,reikistjörnur,words,016316
2.44,2.56,þá,words,016316
2.56,2.93,ekki,words,016316
2.93,3.38,rekist,words,016316
3.38,3.72,hvor,words,016316
3.72,3.79,á,words,016316
3.79,4.22,aðra,words,016316
0.53,0.59,c,phones,016316
0.59,0.78,aiː,phones,016316
0.78,0.83,t,phones,016316
0.83,0.97,ʏ,phones,016316
0.97,0.98,θ,phones,016316
0.98,1.07,ɛ,phones,016316
1.07,1.36,s,phones,016316
1.36,1.47,a,phones,016316
1.47,1.6,r,phones,016316
1.6,1.62,r,phones,016316
1.62,1.82,eiː,phones,016316
1.82,1.88,c,phones,016316
1.88,1.91,ɪ,phones,016316
1.91,1.99,s,phones,016316
1.99,2.04,t,phones,016316
2.04,2.07,j,phones,016316
2.07,2.11,œ,phones,016316
2.11,2.15,r,phones,016316
2.15,2.18,t,phones,016316
2.18,2.26,n,phones,016316
2.26,2.32,ʏ,phones,016316
2.32,2.44,r,phones,016316
2.44,2.45,θ,phones,016316
2.45,2.56,auː,phones,016316
2.56,2.7,ɛ,phones,016316
2.7,2.79,h,phones,016316
2.79,2.86,c,phones,016316
2.86,2.93,ɪ,phones,016316
2.93,2.95,r,phones,016316
2.95,3.11,ɛː,phones,016316
3.11,3.16,c,phones,016316
3.16,3.2,ɪ,phones,016316
3.2,3.3,s,phones,016316
3.3,3.38,t,phones,016316
3.38,3.47,k,phones,016316
3.47,3.49,v,phones,016316
3.49,3.63,ɔː,phones,016316
3.63,3.72,r,phones,016316
3.72,3.79,auː,phones,016316
3.79,3.89,a,phones,016316
3.89,3.95,ð,phones,016316
3.95,3.96,r,phones,016316
3.96,4.22,a,phones,016316
