Begin,End,Label,Type,Speaker
0.4,0.87,frekara,words,015411
0.87,1.39,lesefni,words,015411
1.39,1.52,á,words,015411
1.52,2.25,vísindavefnum,words,015411
2.93,3.08,er,words,015411
3.08,3.88,skjaldarmerkið,words,015411
3.88,4.45,framan,words,015411
4.45,4.67,eða,words,015411
4.67,5.02,aftan,words,015411
5.02,5.12,á,words,015411
5.12,5.6,krónunni,words,015411
0.4,0.53,f,phones,015411
0.53,0.54,r,phones,015411
0.54,0.69,ɛː,phones,015411
0.69,0.76,k,phones,015411
0.76,0.81,a,phones,015411
0.81,0.82,r,phones,015411
0.82,0.87,a,phones,015411
0.87,0.97,l,phones,015411
0.97,1.04,ɛː,phones,015411
1.04,1.14,s,phones,015411
1.14,1.21,ɛ,phones,015411
1.21,1.24,p,phones,015411
1.24,1.31,n,phones,015411
1.31,1.39,ɪ,phones,015411
1.39,1.52,auː,phones,015411
1.52,1.54,v,phones,015411
1.54,1.59,iː,phones,015411
1.59,1.68,s,phones,015411
1.68,1.72,ɪ,phones,015411
1.72,1.76,n,phones,015411
1.76,1.81,t,phones,015411
1.81,1.89,a,phones,015411
1.89,1.91,v,phones,015411
1.91,1.98,ɛ,phones,015411
1.98,2.04,p,phones,015411
2.04,2.08,n,phones,015411
2.08,2.11,ʏ,phones,015411
2.11,2.25,m,phones,015411
2.93,3.07,ɛː,phones,015411
3.07,3.08,r,phones,015411
3.08,3.22,s,phones,015411
3.22,3.28,c,phones,015411
3.28,3.35,a,phones,015411
3.35,3.43,l,phones,015411
3.43,3.5,t,phones,015411
3.5,3.54,a,phones,015411
3.54,3.55,r,phones,015411
3.55,3.63,m,phones,015411
3.63,3.68,ɛ,phones,015411
3.68,3.75,r̥,phones,015411
3.75,3.82,c,phones,015411
3.82,3.87,ɪ,phones,015411
3.87,3.88,ð,phones,015411
3.88,4.02,f,phones,015411
4.02,4.03,r,phones,015411
4.03,4.26,aː,phones,015411
4.26,4.33,m,phones,015411
4.33,4.38,a,phones,015411
4.38,4.45,n,phones,015411
4.45,4.51,ɛː,phones,015411
4.51,4.59,ð,phones,015411
4.59,4.67,a,phones,015411
4.67,4.73,a,phones,015411
4.73,4.86,f,phones,015411
4.86,4.95,t,phones,015411
4.95,4.99,a,phones,015411
4.99,5.02,n,phones,015411
5.02,5.12,auː,phones,015411
5.12,5.19,kʰ,phones,015411
5.19,5.2,r,phones,015411
5.2,5.29,ouː,phones,015411
5.29,5.36,n,phones,015411
5.36,5.4,ʏ,phones,015411
5.4,5.46,n,phones,015411
5.46,5.6,ɪ,phones,015411
