Begin,End,Label,Type,Speaker
0.81,1.04,hvaða,words,012672
1.04,1.57,frumefni,words,012672
1.57,1.66,er,words,012672
1.66,1.97,blandað,words,012672
1.97,2.08,við,words,012672
2.08,2.56,járn,words,012672
2.56,2.71,til,words,012672
2.71,2.78,að,words,012672
2.78,2.97,búa,words,012672
2.97,3.07,til,words,012672
3.07,3.56,stál,words,012672
0.81,0.91,k,phones,012672
0.91,0.93,v,phones,012672
0.93,0.98,aː,phones,012672
0.98,0.99,ð,phones,012672
0.99,1.04,a,phones,012672
1.04,1.14,f,phones,012672
1.14,1.15,r,phones,012672
1.15,1.32,ʏ,phones,012672
1.32,1.36,m,phones,012672
1.36,1.44,ɛ,phones,012672
1.44,1.49,p,phones,012672
1.49,1.54,n,phones,012672
1.54,1.57,ɪ,phones,012672
1.57,1.63,ɛː,phones,012672
1.63,1.66,r,phones,012672
1.66,1.69,p,phones,012672
1.69,1.75,l,phones,012672
1.75,1.8,a,phones,012672
1.8,1.88,n,phones,012672
1.88,1.92,t,phones,012672
1.92,1.96,a,phones,012672
1.96,1.97,ð,phones,012672
1.97,1.99,v,phones,012672
1.99,2.07,ɪː,phones,012672
2.07,2.08,ð,phones,012672
2.08,2.16,j,phones,012672
2.16,2.28,au,phones,012672
2.28,2.39,r,phones,012672
2.39,2.45,t,phones,012672
2.45,2.56,n̥,phones,012672
2.56,2.62,tʰ,phones,012672
2.62,2.66,ɪː,phones,012672
2.66,2.71,l,phones,012672
2.71,2.77,aː,phones,012672
2.77,2.78,ð,phones,012672
2.78,2.83,p,phones,012672
2.83,2.91,uː,phones,012672
2.91,2.97,a,phones,012672
2.97,3.01,tʰ,phones,012672
3.01,3.04,ɪː,phones,012672
3.04,3.07,l,phones,012672
3.07,3.14,s,phones,012672
3.14,3.18,t,phones,012672
3.18,3.35,auː,phones,012672
3.35,3.56,l,phones,012672
