Begin,End,Label,Type,Speaker
0.15,0.65,hafði,words,013204
0.65,1.4,dúkkan,words,013204
1.4,1.77,verið,words,013204
1.77,2.13,handa,words,013204
2.13,2.44,henni,words,013204
0.15,0.28,h,phones,013204
0.28,0.41,a,phones,013204
0.41,0.43,v,phones,013204
0.43,0.49,ð,phones,013204
0.49,0.65,ɪ,phones,013204
0.65,1.4,spn,phones,013204
1.4,1.42,v,phones,013204
1.42,1.58,ɛː,phones,013204
1.58,1.59,r,phones,013204
1.59,1.76,ɪ,phones,013204
1.76,1.77,ð,phones,013204
1.77,1.8,h,phones,013204
1.8,1.85,a,phones,013204
1.85,2.02,n,phones,013204
2.02,2.06,t,phones,013204
2.06,2.13,a,phones,013204
2.13,2.18,h,phones,013204
2.18,2.26,ɛ,phones,013204
2.26,2.41,n,phones,013204
2.41,2.44,ɪ,phones,013204
