Begin,End,Label,Type,Speaker
0.32,0.58,hvaða,words,014859
0.58,0.88,fugl,words,014859
0.96,1.22,þykir,words,014859
1.22,1.53,tákna,words,014859
1.53,1.96,frið,words,014859
0.32,0.39,k,phones,014859
0.39,0.41,v,phones,014859
0.41,0.51,aː,phones,014859
0.51,0.52,ð,phones,014859
0.52,0.58,a,phones,014859
0.58,0.68,f,phones,014859
0.68,0.8,ʏ,phones,014859
0.8,0.87,k,phones,014859
0.87,0.88,l̥,phones,014859
0.96,0.97,θ,phones,014859
0.97,1.05,ɪː,phones,014859
1.05,1.1,c,phones,014859
1.1,1.15,ɪ,phones,014859
1.15,1.22,r,phones,014859
1.22,1.28,tʰ,phones,014859
1.28,1.35,au,phones,014859
1.35,1.4,h,phones,014859
1.4,1.43,k,phones,014859
1.43,1.47,n,phones,014859
1.47,1.53,a,phones,014859
1.53,1.64,f,phones,014859
1.64,1.65,r,phones,014859
1.65,1.95,ɪː,phones,014859
1.95,1.96,ð,phones,014859
