Begin,End,Label,Type,Speaker
0.92,1.19,hvað,words,012664
1.19,1.53,heitir,words,012664
1.53,2.03,pabbi,words,012664
2.03,2.33,barts,words,012664
2.33,3.31,simpson,words,012664
0.92,1.02,k,phones,012664
1.02,1.04,v,phones,012664
1.04,1.18,aː,phones,012664
1.18,1.19,ð,phones,012664
1.19,1.28,h,phones,012664
1.28,1.37,eiː,phones,012664
1.37,1.42,t,phones,012664
1.42,1.45,ɪ,phones,012664
1.45,1.53,r,phones,012664
1.53,1.65,pʰ,phones,012664
1.65,1.84,a,phones,012664
1.84,1.89,p,phones,012664
1.89,2.03,ɪ,phones,012664
2.03,2.33,spn,phones,012664
2.33,3.31,spn,phones,012664
