Begin,End,Label,Type,Speaker
0.28,0.65,hvar,words,012805
0.65,1.1,hef,words,012805
1.13,1.54,ég,words,012805
1.54,1.99,séð,words,012805
1.99,2.52,hann,words,012805
0.28,0.33,k,phones,012805
0.33,0.35,v,phones,012805
0.35,0.56,aː,phones,012805
0.56,0.65,r,phones,012805
0.65,0.83,h,phones,012805
0.83,0.99,ɛː,phones,012805
0.99,1.1,v,phones,012805
1.13,1.36,j,phones,012805
1.36,1.52,ɛː,phones,012805
1.52,1.54,ɣ,phones,012805
1.54,1.71,s,phones,012805
1.71,1.84,j,phones,012805
1.84,1.98,ɛː,phones,012805
1.98,1.99,ð,phones,012805
1.99,2.1,h,phones,012805
2.1,2.27,a,phones,012805
2.27,2.52,n,phones,012805
