Begin,End,Label,Type,Speaker
0.25,0.76,gauja,words,012185
1.09,1.56,hvenær,words,012185
1.56,1.83,kemur,words,012185
1.83,2.32,strætó,words,012185
2.32,2.57,númer,words,012185
2.57,2.98,tvö,words,012185
0.25,0.31,k,phones,012185
0.31,0.41,œy,phones,012185
0.41,0.56,j,phones,012185
0.56,0.76,a,phones,012185
1.09,1.19,k,phones,012185
1.19,1.21,v,phones,012185
1.21,1.36,ɛː,phones,012185
1.36,1.43,n,phones,012185
1.43,1.5,ai,phones,012185
1.5,1.56,r,phones,012185
1.56,1.66,cʰ,phones,012185
1.66,1.72,ɛː,phones,012185
1.72,1.78,m,phones,012185
1.78,1.83,ʏ,phones,012185
1.83,1.93,s,phones,012185
1.93,1.98,t,phones,012185
1.98,1.99,r,phones,012185
1.99,2.2,aiː,phones,012185
2.2,2.26,t,phones,012185
2.26,2.32,ou,phones,012185
2.32,2.36,n,phones,012185
2.36,2.39,uː,phones,012185
2.39,2.44,m,phones,012185
2.44,2.51,ɛ,phones,012185
2.51,2.57,r,phones,012185
2.57,2.69,t,phones,012185
2.69,2.71,v,phones,012185
2.71,2.98,œː,phones,012185
