Begin,End,Label,Type,Speaker
0.99,1.4,míra,words,012860
1.4,1.74,hvað,words,012860
1.74,1.82,er,words,012860
1.82,2.23,lengi,words,012860
2.23,2.62,opið,words,012860
2.62,2.77,í,words,012860
2.77,4.71,landbúnaðarháskólanum,words,012860
0.99,1.4,spn,phones,012860
1.4,1.48,k,phones,012860
1.48,1.5,v,phones,012860
1.5,1.68,aː,phones,012860
1.68,1.74,ð,phones,012860
1.74,1.79,ɛː,phones,012860
1.79,1.82,r,phones,012860
1.82,1.92,l,phones,012860
1.92,1.99,ei,phones,012860
1.99,2.09,ɲ,phones,012860
2.09,2.15,c,phones,012860
2.15,2.23,ɪ,phones,012860
2.23,2.46,ɔː,phones,012860
2.46,2.51,p,phones,012860
2.51,2.61,ɪ,phones,012860
2.61,2.62,ð,phones,012860
2.62,2.77,iː,phones,012860
2.77,2.88,l,phones,012860
2.88,2.96,a,phones,012860
2.96,3.08,m,phones,012860
3.08,3.25,p,phones,012860
3.25,3.35,u,phones,012860
3.35,3.44,n,phones,012860
3.44,3.56,a,phones,012860
3.56,3.57,ð,phones,012860
3.57,3.71,a,phones,012860
3.71,3.77,r,phones,012860
3.77,3.84,h,phones,012860
3.84,3.96,auː,phones,012860
3.96,4.07,s,phones,012860
4.07,4.13,k,phones,012860
4.13,4.2,ou,phones,012860
4.2,4.28,l,phones,012860
4.28,4.39,a,phones,012860
4.39,4.47,n,phones,012860
4.47,4.56,ʏ,phones,012860
4.56,4.71,m,phones,012860
