Begin,End,Label,Type,Speaker
1.29,1.55,á,words,013691
1.55,2.03,kannski,words,013691
2.03,2.09,að,words,013691
2.09,2.55,skrifa,words,013691
2.55,2.89,aðra,words,013691
2.89,3.22,grein,words,013691
3.22,3.34,í,words,013691
3.34,3.85,blöðin,words,013691
1.29,1.55,auː,phones,013691
1.55,1.62,kʰ,phones,013691
1.62,1.71,a,phones,013691
1.71,1.78,n,phones,013691
1.78,1.91,s,phones,013691
1.91,1.97,c,phones,013691
1.97,2.03,ɪ,phones,013691
2.03,2.08,aː,phones,013691
2.08,2.09,ð,phones,013691
2.09,2.25,s,phones,013691
2.25,2.32,k,phones,013691
2.32,2.33,r,phones,013691
2.33,2.49,ɪː,phones,013691
2.49,2.51,v,phones,013691
2.51,2.55,a,phones,013691
2.55,2.72,a,phones,013691
2.72,2.75,ð,phones,013691
2.75,2.76,r,phones,013691
2.76,2.89,a,phones,013691
2.89,2.96,k,phones,013691
2.96,2.97,r,phones,013691
2.97,3.13,eiː,phones,013691
3.13,3.22,n,phones,013691
3.22,3.34,iː,phones,013691
3.34,3.38,p,phones,013691
3.38,3.43,l,phones,013691
3.43,3.55,œː,phones,013691
3.55,3.64,ð,phones,013691
3.64,3.74,ɪ,phones,013691
3.74,3.85,n,phones,013691
