Begin,End,Label,Type,Speaker
0.5,0.68,hvaða,words,018462
0.68,0.98,lykt,words,018462
0.98,1.04,er,words,018462
1.04,1.2,þetta,words,018462
1.2,1.66,strákar,words,018462
1.66,1.77,var,words,018462
1.77,1.97,einhver,words,018462
1.97,2.03,að,words,018462
2.03,2.23,koma,words,018462
2.23,2.3,úr,words,018462
2.3,2.816,fjósinu,words,018462
0.5,0.58,k,phones,018462
0.58,0.6,v,phones,018462
0.6,0.63,aː,phones,018462
0.63,0.64,ð,phones,018462
0.64,0.68,a,phones,018462
0.68,0.75,l,phones,018462
0.75,0.79,ɪ,phones,018462
0.79,0.9,x,phones,018462
0.9,0.98,t,phones,018462
0.98,1.01,ɛː,phones,018462
1.01,1.04,r,phones,018462
1.04,1.05,θ,phones,018462
1.05,1.08,ɛ,phones,018462
1.08,1.11,h,phones,018462
1.11,1.16,t,phones,018462
1.16,1.2,a,phones,018462
1.2,1.28,s,phones,018462
1.28,1.36,t,phones,018462
1.36,1.37,r,phones,018462
1.37,1.5,auː,phones,018462
1.5,1.56,k,phones,018462
1.56,1.61,a,phones,018462
1.61,1.66,r,phones,018462
1.66,1.68,v,phones,018462
1.68,1.76,aː,phones,018462
1.76,1.77,r,phones,018462
1.77,1.82,ei,phones,018462
1.82,1.86,ŋ̊,phones,018462
1.86,1.91,k,phones,018462
1.91,1.93,v,phones,018462
1.93,1.96,ɛ,phones,018462
1.96,1.97,r,phones,018462
1.97,2.02,aː,phones,018462
2.02,2.03,ð,phones,018462
2.03,2.13,kʰ,phones,018462
2.13,2.16,ɔː,phones,018462
2.16,2.2,m,phones,018462
2.2,2.23,a,phones,018462
2.23,2.26,uː,phones,018462
2.26,2.3,r,phones,018462
2.3,2.35,f,phones,018462
2.35,2.41,j,phones,018462
2.41,2.51,ouː,phones,018462
2.51,2.66,s,phones,018462
2.66,2.69,ɪ,phones,018462
2.69,2.76,n,phones,018462
2.76,2.816,ʏ,phones,018462
