Begin,End,Label,Type,Speaker
0.27,0.41,af,words,013017
0.41,0.56,hverju,words,013017
0.56,0.72,ertu,words,013017
0.72,0.98,svona,words,013017
0.98,1.36,þrjóskur,words,013017
1.36,1.91,magda,words,013017
0.27,0.38,aː,phones,013017
0.38,0.41,v,phones,013017
0.41,0.44,k,phones,013017
0.44,0.46,v,phones,013017
0.46,0.49,ɛ,phones,013017
0.49,0.5,r,phones,013017
0.5,0.53,j,phones,013017
0.53,0.56,ʏ,phones,013017
0.56,0.59,ɛ,phones,013017
0.59,0.66,r̥,phones,013017
0.66,0.69,t,phones,013017
0.69,0.72,ʏ,phones,013017
0.72,0.76,s,phones,013017
0.76,0.78,v,phones,013017
0.78,0.81,ɔː,phones,013017
0.81,0.87,n,phones,013017
0.87,0.98,a,phones,013017
0.98,0.99,θ,phones,013017
0.99,1.02,r,phones,013017
1.02,1.08,j,phones,013017
1.08,1.15,ou,phones,013017
1.15,1.25,s,phones,013017
1.25,1.3,k,phones,013017
1.3,1.35,ʏ,phones,013017
1.35,1.36,r,phones,013017
1.36,1.49,m,phones,013017
1.49,1.54,a,phones,013017
1.54,1.65,ɣ,phones,013017
1.65,1.8,t,phones,013017
1.8,1.91,a,phones,013017
