Begin,End,Label,Type,Speaker
0.81,1.15,hlaut,words,012077
1.15,1.34,þetta,words,012077
1.34,1.51,ekki,words,012077
1.51,1.63,að,words,012077
1.63,2.23,rjátlast,words,012077
2.23,2.32,af,words,012077
2.32,2.98,barninu,words,012077
0.81,0.94,l̥,phones,012077
0.94,1.05,œyː,phones,012077
1.05,1.15,t,phones,012077
1.15,1.16,θ,phones,012077
1.16,1.22,ɛ,phones,012077
1.22,1.26,h,phones,012077
1.26,1.31,t,phones,012077
1.31,1.34,a,phones,012077
1.34,1.37,ɛ,phones,012077
1.37,1.41,h,phones,012077
1.41,1.46,c,phones,012077
1.46,1.51,ɪ,phones,012077
1.51,1.62,aː,phones,012077
1.62,1.63,ð,phones,012077
1.63,2.23,spn,phones,012077
2.23,2.26,aː,phones,012077
2.26,2.32,v,phones,012077
2.32,2.37,p,phones,012077
2.37,2.45,a,phones,012077
2.45,2.6,t,phones,012077
2.6,2.64,n,phones,012077
2.64,2.7,ɪ,phones,012077
2.7,2.75,n,phones,012077
2.75,2.98,ʏ,phones,012077
