Begin,End,Label,Type,Speaker
0.78,1.25,hvaðan,words,016404
1.25,1.47,eru,words,016404
1.47,1.99,kleinur,words,016404
1.99,2.65,upprunnar,words,016404
0.78,0.92,k,phones,016404
0.92,0.94,v,phones,016404
0.94,1.13,aː,phones,016404
1.13,1.14,ð,phones,016404
1.14,1.22,a,phones,016404
1.22,1.25,n,phones,016404
1.25,1.28,ɛː,phones,016404
1.28,1.4,r,phones,016404
1.4,1.47,ʏ,phones,016404
1.47,1.58,k,phones,016404
1.58,1.63,l,phones,016404
1.63,1.74,eiː,phones,016404
1.74,1.85,n,phones,016404
1.85,1.92,ʏ,phones,016404
1.92,1.99,r,phones,016404
1.99,2.07,ʏ,phones,016404
2.07,2.17,h,phones,016404
2.17,2.23,p,phones,016404
2.23,2.24,r,phones,016404
2.24,2.3,ʏ,phones,016404
2.3,2.4,n,phones,016404
2.4,2.47,a,phones,016404
2.47,2.65,r,phones,016404
