Begin,End,Label,Type,Speaker
0.43,0.92,baui,words,017404
1.05,1.4,hvenær,words,017404
1.4,1.69,kemur,words,017404
1.69,1.9,vagn,words,017404
1.93,2.21,númer,words,017404
2.21,2.64,tuttugu,words,017404
2.64,2.71,og,words,017404
2.71,3.05,fimm,words,017404
0.43,0.92,spn,phones,017404
1.05,1.13,k,phones,017404
1.13,1.15,v,phones,017404
1.15,1.25,ɛː,phones,017404
1.25,1.31,n,phones,017404
1.31,1.37,ai,phones,017404
1.37,1.4,r,phones,017404
1.4,1.48,cʰ,phones,017404
1.48,1.51,ɛː,phones,017404
1.51,1.57,m,phones,017404
1.57,1.69,ʏ,phones,017404
1.69,1.71,v,phones,017404
1.71,1.85,a,phones,017404
1.85,1.88,k,phones,017404
1.88,1.9,n̥,phones,017404
1.93,2.0,n,phones,017404
2.0,2.04,uː,phones,017404
2.04,2.11,m,phones,017404
2.11,2.15,ɛ,phones,017404
2.15,2.21,r,phones,017404
2.21,2.3,tʰ,phones,017404
2.3,2.37,ʏ,phones,017404
2.37,2.47,h,phones,017404
2.47,2.53,t,phones,017404
2.53,2.59,ʏ,phones,017404
2.59,2.61,ɣ,phones,017404
2.61,2.64,ʏ,phones,017404
2.64,2.69,ɔː,phones,017404
2.69,2.71,ɣ,phones,017404
2.71,2.8,f,phones,017404
2.8,2.91,ɪ,phones,017404
2.91,3.05,m,phones,017404
