Begin,End,Label,Type,Speaker
1.09,1.28,ef,words,012789
1.28,1.92,spurt,words,012789
1.92,2.39,er,words,012789
2.42,2.98,hvar,words,012789
2.98,3.32,eru,words,012789
3.32,4.02,börnin,words,012789
1.09,1.26,ɛː,phones,012789
1.26,1.28,v,phones,012789
1.28,1.46,s,phones,012789
1.46,1.5,p,phones,012789
1.5,1.6,ʏ,phones,012789
1.6,1.86,r̥,phones,012789
1.86,1.92,t,phones,012789
1.92,2.13,ɛː,phones,012789
2.13,2.39,r,phones,012789
2.42,2.54,k,phones,012789
2.54,2.56,v,phones,012789
2.56,2.77,aː,phones,012789
2.77,2.98,r,phones,012789
2.98,3.18,ɛː,phones,012789
3.18,3.19,r,phones,012789
3.19,3.32,ʏ,phones,012789
3.32,3.36,p,phones,012789
3.36,3.48,œ,phones,012789
3.48,3.51,r,phones,012789
3.51,3.67,t,phones,012789
3.67,3.75,n,phones,012789
3.75,3.82,ɪ,phones,012789
3.82,4.02,n,phones,012789
