Begin,End,Label,Type,Speaker
0.58,0.89,hvað,words,017840
0.89,1.14,gat,words,017840
1.14,1.24,ég,words,017840
1.24,1.87,sagt,words,017840
0.58,0.67,k,phones,017840
0.67,0.69,v,phones,017840
0.69,0.88,aː,phones,017840
0.88,0.89,ð,phones,017840
0.89,0.94,k,phones,017840
0.94,1.09,aː,phones,017840
1.09,1.14,t,phones,017840
1.14,1.18,j,phones,017840
1.18,1.22,ɛː,phones,017840
1.22,1.24,ɣ,phones,017840
1.24,1.4,s,phones,017840
1.4,1.6,a,phones,017840
1.6,1.78,x,phones,017840
1.78,1.87,t,phones,017840
