Begin,End,Label,Type,Speaker
0.28,1.01,valentína,words,013270
1.01,1.24,kanntu,words,013270
1.24,1.28,að,words,013270
1.28,1.55,spila,words,013270
1.55,1.97,lagið,words,013270
1.97,2.9,færeyjablús,words,013270
0.28,1.01,spn,phones,013270
1.01,1.08,kʰ,phones,013270
1.08,1.13,a,phones,013270
1.13,1.19,n̥,phones,013270
1.19,1.23,t,phones,013270
1.23,1.24,ʏ,phones,013270
1.24,1.27,aː,phones,013270
1.27,1.28,ð,phones,013270
1.28,1.33,s,phones,013270
1.33,1.38,p,phones,013270
1.38,1.46,ɪː,phones,013270
1.46,1.52,l,phones,013270
1.52,1.55,a,phones,013270
1.55,1.66,l,phones,013270
1.66,1.76,ai,phones,013270
1.76,1.81,j,phones,013270
1.81,1.96,ɪ,phones,013270
1.96,1.97,ð,phones,013270
1.97,2.9,spn,phones,013270
