Begin,End,Label,Type,Speaker
0.68,0.87,ertu,words,011458
0.87,1.05,orðin,words,011458
1.05,1.54,galin,words,011458
1.54,1.68,eða,words,011458
1.68,1.94,hvað,words,011458
0.68,0.74,ɛ,phones,011458
0.74,0.8,r̥,phones,011458
0.8,0.84,t,phones,011458
0.84,0.87,ʏ,phones,011458
0.87,0.88,ɔ,phones,011458
0.88,0.89,r,phones,011458
0.89,0.92,ð,phones,011458
0.92,0.95,ɪ,phones,011458
0.95,1.05,n,phones,011458
1.05,1.12,k,phones,011458
1.12,1.27,aː,phones,011458
1.27,1.42,l,phones,011458
1.42,1.48,ɪ,phones,011458
1.48,1.54,n,phones,011458
1.54,1.57,ɛː,phones,011458
1.57,1.62,ð,phones,011458
1.62,1.68,a,phones,011458
1.68,1.76,k,phones,011458
1.76,1.78,v,phones,011458
1.78,1.93,aː,phones,011458
1.93,1.94,ð,phones,011458
