Begin,End,Label,Type,Speaker
0.77,1.32,bera,words,012278
1.5,1.92,hvenær,words,012278
1.92,2.15,kemur,words,012278
2.15,2.79,strætó,words,012278
2.79,3.12,númer,words,012278
3.12,3.67,þrjátíu,words,012278
3.67,4.0,og,words,012278
4.0,4.35,þrjú,words,012278
0.77,0.82,p,phones,012278
0.82,1.02,ɛː,phones,012278
1.02,1.03,r,phones,012278
1.03,1.32,a,phones,012278
1.5,1.61,k,phones,012278
1.61,1.63,v,phones,012278
1.63,1.72,ɛː,phones,012278
1.72,1.79,n,phones,012278
1.79,1.83,ai,phones,012278
1.83,1.92,r,phones,012278
1.92,2.01,cʰ,phones,012278
2.01,2.04,ɛː,phones,012278
2.04,2.11,m,phones,012278
2.11,2.15,ʏ,phones,012278
2.15,2.32,s,phones,012278
2.32,2.38,t,phones,012278
2.38,2.39,r,phones,012278
2.39,2.67,aiː,phones,012278
2.67,2.73,t,phones,012278
2.73,2.79,ou,phones,012278
2.79,2.86,n,phones,012278
2.86,2.91,uː,phones,012278
2.91,2.98,m,phones,012278
2.98,3.02,ɛ,phones,012278
3.02,3.12,r,phones,012278
3.12,3.13,θ,phones,012278
3.13,3.16,r,phones,012278
3.16,3.27,j,phones,012278
3.27,3.43,auː,phones,012278
3.43,3.54,t,phones,012278
3.54,3.57,i,phones,012278
3.57,3.61,j,phones,012278
3.61,3.67,ʏ,phones,012278
3.67,3.87,ɔː,phones,012278
3.87,4.0,ɣ,phones,012278
4.0,4.01,θ,phones,012278
4.01,4.04,r,phones,012278
4.04,4.14,j,phones,012278
4.14,4.35,uː,phones,012278
