Begin,End,Label,Type,Speaker
0.0,0.66,eruð,words,017436
0.66,0.74,þið,words,017436
0.74,0.88,gift,words,017436
0.88,0.98,í,words,017436
0.98,3.23,alvöru,words,017436
0.0,0.03,ɛː,phones,017436
0.03,0.62,r,phones,017436
0.62,0.65,ʏ,phones,017436
0.65,0.66,ð,phones,017436
0.66,0.67,θ,phones,017436
0.67,0.73,ɪː,phones,017436
0.73,0.74,ð,phones,017436
0.74,0.75,c,phones,017436
0.75,0.78,ɪ,phones,017436
0.78,0.85,f,phones,017436
0.85,0.88,t,phones,017436
0.88,0.98,iː,phones,017436
0.98,1.01,a,phones,017436
1.01,1.07,l,phones,017436
1.07,1.09,v,phones,017436
1.09,1.12,œ,phones,017436
1.12,3.09,r,phones,017436
3.09,3.23,ʏ,phones,017436
