Begin,End,Label,Type,Speaker
0.77,1.03,er,words,016816
1.03,1.47,bannað,words,016816
1.47,1.67,að,words,016816
1.67,2.29,borða,words,016816
2.64,3.47,sitt,words,016816
3.47,3.91,eigið,words,016816
3.91,4.43,hold,words,016816
0.77,0.92,ɛː,phones,016816
0.92,1.03,r,phones,016816
1.03,1.08,p,phones,016816
1.08,1.16,a,phones,016816
1.16,1.36,n,phones,016816
1.36,1.46,a,phones,016816
1.46,1.47,ð,phones,016816
1.47,1.66,aː,phones,016816
1.66,1.67,ð,phones,016816
1.67,1.72,p,phones,016816
1.72,1.83,ɔ,phones,016816
1.83,1.97,r,phones,016816
1.97,2.01,ð,phones,016816
2.01,2.29,a,phones,016816
2.64,2.81,s,phones,016816
2.81,2.91,ɪ,phones,016816
2.91,3.43,h,phones,016816
3.43,3.47,t,phones,016816
3.47,3.6,eiː,phones,016816
3.6,3.79,j,phones,016816
3.79,3.9,ɪ,phones,016816
3.9,3.91,ð,phones,016816
3.91,4.04,h,phones,016816
4.04,4.16,ɔ,phones,016816
4.16,4.3,l,phones,016816
4.3,4.43,t,phones,016816
