Begin,End,Label,Type,Speaker
0.73,1.22,nína,words,010711
1.34,1.59,ferð,words,010711
1.59,1.67,þú,words,010711
1.67,1.87,með,words,010711
1.87,2.13,okkur,words,010711
2.13,2.18,á,words,010711
2.18,2.86,föstudaginn,words,010711
0.73,0.84,n,phones,010711
0.84,0.94,iː,phones,010711
0.94,1.03,n,phones,010711
1.03,1.22,a,phones,010711
1.34,1.41,f,phones,010711
1.41,1.49,ɛ,phones,010711
1.49,1.58,r,phones,010711
1.58,1.59,ð,phones,010711
1.59,1.6,θ,phones,010711
1.6,1.67,uː,phones,010711
1.67,1.75,m,phones,010711
1.75,1.79,ɛː,phones,010711
1.79,1.87,ð,phones,010711
1.87,1.96,ɔ,phones,010711
1.96,2.0,h,phones,010711
2.0,2.06,k,phones,010711
2.06,2.12,ʏ,phones,010711
2.12,2.13,r,phones,010711
2.13,2.18,auː,phones,010711
2.18,2.26,f,phones,010711
2.26,2.31,œ,phones,010711
2.31,2.37,s,phones,010711
2.37,2.4,t,phones,010711
2.4,2.46,ʏ,phones,010711
2.46,2.51,t,phones,010711
2.51,2.61,aiː,phones,010711
2.61,2.64,j,phones,010711
2.64,2.67,ɪ,phones,010711
2.67,2.86,n,phones,010711
