Begin,End,Label,Type,Speaker
0.27,0.66,hvað,words,018502
0.66,0.99,skal,words,018502
0.99,1.43,góði,words,018502
1.47,1.77,gefa,words,018502
1.77,1.87,þér,words,018502
0.27,0.41,k,phones,018502
0.41,0.43,v,phones,018502
0.43,0.65,aː,phones,018502
0.65,0.66,ð,phones,018502
0.66,0.69,s,phones,018502
0.69,0.8,k,phones,018502
0.8,0.88,aː,phones,018502
0.88,0.99,l,phones,018502
0.99,1.05,k,phones,018502
1.05,1.24,ouː,phones,018502
1.24,1.33,ð,phones,018502
1.33,1.43,ɪ,phones,018502
1.47,1.54,c,phones,018502
1.54,1.67,ɛː,phones,018502
1.67,1.69,v,phones,018502
1.69,1.77,a,phones,018502
1.77,1.78,θ,phones,018502
1.78,1.81,j,phones,018502
1.81,1.84,ɛː,phones,018502
1.84,1.87,r,phones,018502
