Begin,End,Label,Type,Speaker
0.83,1.27,hvernig,words,016545
1.27,1.35,í,words,016545
1.35,2.22,ósköpunum,words,016545
2.85,3.22,fór,words,016545
3.22,3.57,þetta,words,016545
3.57,4.02,barn,words,016545
4.02,4.15,að,words,016545
4.15,4.29,því,words,016545
4.29,4.35,að,words,016545
4.35,4.87,safna,words,016545
4.87,4.93,í,words,016545
4.93,5.12,sig,words,016545
5.12,5.58,krafti,words,016545
0.83,0.86,k,phones,016545
0.86,0.88,v,phones,016545
0.88,1.01,ɛ,phones,016545
1.01,1.16,t,phones,016545
1.16,1.21,n,phones,016545
1.21,1.25,ɪ,phones,016545
1.25,1.27,ɣ,phones,016545
1.27,1.35,iː,phones,016545
1.35,1.46,ouː,phones,016545
1.46,1.63,s,phones,016545
1.63,1.68,k,phones,016545
1.68,1.81,œ,phones,016545
1.81,1.89,p,phones,016545
1.89,1.96,ɔ,phones,016545
1.96,2.04,n,phones,016545
2.04,2.12,ʏ,phones,016545
2.12,2.22,m,phones,016545
2.85,2.88,f,phones,016545
2.88,3.03,ouː,phones,016545
3.03,3.22,r,phones,016545
3.22,3.23,θ,phones,016545
3.23,3.35,ɛ,phones,016545
3.35,3.43,h,phones,016545
3.43,3.46,t,phones,016545
3.46,3.57,a,phones,016545
3.57,3.67,p,phones,016545
3.67,3.94,a,phones,016545
3.94,3.97,t,phones,016545
3.97,4.02,n̥,phones,016545
4.02,4.14,aː,phones,016545
4.14,4.15,ð,phones,016545
4.15,4.16,θ,phones,016545
4.16,4.18,v,phones,016545
4.18,4.29,iː,phones,016545
4.29,4.34,aː,phones,016545
4.34,4.35,ð,phones,016545
4.35,4.49,s,phones,016545
4.49,4.64,a,phones,016545
4.64,4.69,p,phones,016545
4.69,4.78,n,phones,016545
4.78,4.87,a,phones,016545
4.87,4.93,iː,phones,016545
4.93,5.04,s,phones,016545
5.04,5.1,ɪː,phones,016545
5.1,5.12,ɣ,phones,016545
5.12,5.2,kʰ,phones,016545
5.2,5.21,r,phones,016545
5.21,5.3,a,phones,016545
5.3,5.35,f,phones,016545
5.35,5.54,t,phones,016545
5.54,5.58,ɪ,phones,016545
