Begin,End,Label,Type,Speaker
0.59,1.03,betsý,words,012266
1.03,1.28,hvaða,words,012266
1.28,1.84,myndir,words,012266
1.84,2.16,eru,words,012266
2.16,2.3,í,words,012266
2.38,2.65,bíó,words,012266
2.65,2.74,á,words,012266
2.74,3.63,fimmtudaginn,words,012266
0.59,1.03,spn,phones,012266
1.03,1.1,k,phones,012266
1.1,1.12,v,phones,012266
1.12,1.18,aː,phones,012266
1.18,1.19,ð,phones,012266
1.19,1.28,a,phones,012266
1.28,1.37,m,phones,012266
1.37,1.45,ɪ,phones,012266
1.45,1.67,n,phones,012266
1.67,1.72,t,phones,012266
1.72,1.83,ɪ,phones,012266
1.83,1.84,r,phones,012266
1.84,2.0,ɛː,phones,012266
2.0,2.01,r,phones,012266
2.01,2.16,ʏ,phones,012266
2.16,2.3,iː,phones,012266
2.38,2.41,p,phones,012266
2.41,2.5,iː,phones,012266
2.5,2.58,j,phones,012266
2.58,2.65,ou,phones,012266
2.65,2.74,auː,phones,012266
2.74,2.81,f,phones,012266
2.81,2.87,ɪ,phones,012266
2.87,3.07,m̥,phones,012266
3.07,3.11,t,phones,012266
3.11,3.22,ʏ,phones,012266
3.22,3.27,t,phones,012266
3.27,3.39,aiː,phones,012266
3.39,3.42,j,phones,012266
3.42,3.45,ɪ,phones,012266
3.45,3.63,n,phones,012266
