Begin,End,Label,Type,Speaker
0.22,0.37,og,words,017637
0.37,0.73,hverju,words,017637
0.73,1.28,svaraðir,words,017637
1.28,1.44,þú,words,017637
0.22,0.34,ɔː,phones,017637
0.34,0.37,ɣ,phones,017637
0.37,0.46,k,phones,017637
0.46,0.48,v,phones,017637
0.48,0.58,ɛ,phones,017637
0.58,0.59,r,phones,017637
0.59,0.69,j,phones,017637
0.69,0.73,ʏ,phones,017637
0.73,0.83,s,phones,017637
0.83,0.85,v,phones,017637
0.85,1.02,aː,phones,017637
1.02,1.03,r,phones,017637
1.03,1.1,a,phones,017637
1.1,1.15,ð,phones,017637
1.15,1.19,ɪ,phones,017637
1.19,1.28,r,phones,017637
1.28,1.29,θ,phones,017637
1.29,1.44,uː,phones,017637
