Begin,End,Label,Type,Speaker
1.74,2.15,tengt,words,013994
2.15,2.67,efni,words,013994
2.67,2.8,á,words,013994
2.8,3.55,vísindavefnum,words,013994
3.79,4.28,hvaðan,words,013994
4.28,4.63,komu,words,013994
4.63,5.01,fyrstu,words,013994
5.01,5.75,hundarnir,words,013994
5.75,5.87,og,words,013994
5.87,6.45,hvernig,words,013994
6.45,6.58,eru,words,013994
6.58,7.01,hundar,words,013994
7.01,7.72,ræktaðir,words,013994
1.74,1.84,tʰ,phones,013994
1.84,1.95,ei,phones,013994
1.95,2.08,ŋ̊,phones,013994
2.08,2.15,t,phones,013994
2.15,2.29,ɛ,phones,013994
2.29,2.48,p,phones,013994
2.48,2.53,n,phones,013994
2.53,2.67,ɪ,phones,013994
2.67,2.8,auː,phones,013994
2.8,2.82,v,phones,013994
2.82,2.91,iː,phones,013994
2.91,3.01,s,phones,013994
3.01,3.06,ɪ,phones,013994
3.06,3.09,n,phones,013994
3.09,3.13,t,phones,013994
3.13,3.19,a,phones,013994
3.19,3.21,v,phones,013994
3.21,3.3,ɛ,phones,013994
3.3,3.35,p,phones,013994
3.35,3.4,n,phones,013994
3.4,3.46,ʏ,phones,013994
3.46,3.55,m,phones,013994
3.79,3.87,k,phones,013994
3.87,3.89,v,phones,013994
3.89,4.07,aː,phones,013994
4.07,4.08,ð,phones,013994
4.08,4.14,a,phones,013994
4.14,4.28,n,phones,013994
4.28,4.38,kʰ,phones,013994
4.38,4.5,ɔː,phones,013994
4.5,4.57,m,phones,013994
4.57,4.63,ʏ,phones,013994
4.63,4.73,f,phones,013994
4.73,4.78,ɪ,phones,013994
4.78,4.81,r̥,phones,013994
4.81,4.91,s,phones,013994
4.91,4.96,t,phones,013994
4.96,5.01,ʏ,phones,013994
5.01,5.1,h,phones,013994
5.1,5.13,ʏ,phones,013994
5.13,5.24,n,phones,013994
5.24,5.29,t,phones,013994
5.29,5.35,a,phones,013994
5.35,5.47,t,phones,013994
5.47,5.51,n,phones,013994
5.51,5.62,ɪ,phones,013994
5.62,5.75,r,phones,013994
5.75,5.8,ɔː,phones,013994
5.8,5.87,ɣ,phones,013994
5.87,5.97,k,phones,013994
5.97,5.99,v,phones,013994
5.99,6.15,ɛ,phones,013994
6.15,6.26,t,phones,013994
6.26,6.3,n,phones,013994
6.3,6.43,ɪ,phones,013994
6.43,6.45,ɣ,phones,013994
6.45,6.52,ɛː,phones,013994
6.52,6.53,r,phones,013994
6.53,6.58,ʏ,phones,013994
6.58,6.67,h,phones,013994
6.67,6.72,ʏ,phones,013994
6.72,6.85,n,phones,013994
6.85,6.92,t,phones,013994
6.92,6.97,a,phones,013994
6.97,7.01,r,phones,013994
7.01,7.03,r,phones,013994
7.03,7.13,ai,phones,013994
7.13,7.28,x,phones,013994
7.28,7.33,t,phones,013994
7.33,7.37,a,phones,013994
7.37,7.46,ð,phones,013994
7.46,7.51,ɪ,phones,013994
7.51,7.72,r,phones,013994
